id,block,sentence_n,trialtime,x,y
127,1,50,-59.667,1628.667144,1868.627384
127,1,50,-26.333,1621.2952,1873.760176
127,1,50,7.0,1622.059016,1884.98008
127,1,50,40.333,1634.5127,1882.911984
127,1,50,73.667,1633.537404,1885.750784
127,1,50,107.0,1631.44624,1893.060392
127,1,50,140.333,1622.473268,1887.03066
127,1,50,173.667,1617.775924,1889.252172
127,1,50,207.0,1615.42974,1890.895656
127,1,50,240.333,1603.578152,1883.001376
127,1,50,273.66700000000003,1599.062432,1901.883624
127,1,50,307.0,1590.0633360000002,1912.562344
127,1,50,340.33299999999997,1573.250676,1918.3239
127,1,50,373.66700000000003,828.0586000000001,1818.391496
127,1,50,407.0,830.959608,1817.308524
127,1,50,440.333,826.700152,1833.805576
127,1,50,473.667,812.978832,1838.996956
127,1,50,507.0,802.1485680000001,1839.634176
127,1,50,540.3330000000001,797.161372,1837.662116
127,1,50,573.6669999999999,792.0186759999999,1835.684016
127,1,50,607.0,785.502604,1836.689676
127,1,50,640.333,788.060268,1840.322132
127,1,50,673.667,788.085148,1837.0907320000001
127,1,50,707.0,789.25824,1846.170664
127,1,50,740.333,786.2838360000001,1861.805808
127,1,50,773.667,776.324372,1869.53882
127,1,50,807.0,776.318152,1877.015132
127,1,50,840.333,790.9525679999999,1875.822836
127,1,50,873.667,846.728552,1837.143884
127,1,50,907.0,846.7123799999999,1844.549528
127,1,50,940.333,1289.5278640000001,2223.787236
127,1,50,973.667,1292.48112,2220.709856
127,1,50,1007.0,1298.65136,2215.575252
127,1,50,1040.333,1319.243292,2215.747392
127,1,50,1073.667,1315.63818,2195.5580879999998
127,1,50,1107.0,1323.8336519999998,2191.934692
127,1,50,1140.333,1475.489692,2220.9804480000003
127,1,50,1173.667,1487.968256,2227.817728
127,1,50,1207.0,1487.147216,2227.397344
127,1,50,1240.333,1482.922592,2224.279496
127,1,50,1273.667,1489.683732,2223.810792
127,1,50,1307.0,1460.168588,2240.6267559999997
127,1,50,1340.333,1449.215168,2261.711188
127,1,50,1373.667,1460.0728,2263.762976
127,1,50,1407.0,1465.357312,2275.225688
127,1,50,1440.333,802.790472,498.95228799999995
127,1,50,1473.667,806.89816,506.55845999999997
127,1,50,1507.0,823.378672,534.6052000000002
127,1,50,1540.333,809.1771679999999,538.865816
127,1,50,1573.667,1405.127808,2392.335852
127,1,50,1607.0,1406.858212,2394.362876
127,1,50,1640.333,1397.05176,2387.765384
127,1,50,1673.667,1391.032044,2380.674424
127,1,50,1707.0,1379.136916,2381.356944
127,1,50,1740.333,1391.431368,2286.628604
127,1,50,1773.667,1376.086628,2285.947292
127,1,50,1807.0,1393.7153520000002,1964.935184
127,1,50,1840.333,1337.462916,1999.041856
127,1,50,1873.667,1330.499004,2008.31688
127,1,50,1907.0,621.75986,2238.985084
127,1,50,1940.333,626.7072479999999,2234.880904
127,1,50,1973.667,611.922308,2225.042952
127,1,50,2007.0,618.582684,2196.44778
127,1,50,2040.333,612.854064,2180.0775679999997
127,1,50,2073.667,761.433692,2068.866672
127,1,50,2107.0,769.586868,2076.738604
127,1,50,2140.333,761.048052,2072.372288
127,1,50,2173.667,754.3080600000001,2070.74028
127,1,50,2207.0,747.809404,2079.0621920000003
127,1,50,2240.333,770.334512,2081.432288
127,1,50,2273.667,765.9133360000001,2079.246412
127,1,50,2307.0,795.890004,2026.924308
127,1,50,2340.333,819.619304,2035.678684
127,1,50,2373.667,1591.991536,1772.63608
127,1,50,2407.0,1603.859296,1776.641204
127,1,50,2440.333,1612.360792,1780.829944
127,1,50,2473.667,1618.548448,1796.117788
127,1,50,2507.0,1605.080904,1789.328224
127,1,50,2540.333,1606.244044,1783.374596
127,1,50,2573.667,1611.3183199999999,1787.558504
127,1,50,2607.0,1614.395976,1796.547836
127,1,50,2640.333,1622.3787240000001,1801.864848
127,1,50,2673.667,1628.594992,1815.922344
127,1,50,2707.0,1629.267996,1808.160944
127,1,50,2740.333,1625.85446,1806.255928
127,1,50,2773.667,1633.490132,1802.05994
127,1,50,2807.0,1645.051868,1803.70282
127,1,50,2840.333,1641.924452,1799.094904
127,1,50,2873.667,1656.461836,1803.598328
127,1,50,2907.0,1666.629048,1801.562848
127,1,50,2940.333,1665.939872,1789.054612
127,1,50,2973.667,1656.832548,1790.243888
127,1,50,3007.0,1654.104456,1780.674716
127,1,50,3040.333,1643.4744759999999,1783.080448
127,1,50,3073.667,1585.178148,1792.730556
127,1,50,3107.0,1579.3761319999999,1795.966788
127,1,50,3140.333,1434.058272,1774.39372
127,1,50,3173.667,1438.629972,1773.022036
127,1,50,3207.0,1432.268156,1776.215384
127,1,50,3240.333,1430.107328,1782.2064599999999
127,1,50,3273.667,1427.888032,1788.78402
127,1,50,3307.0,1422.854808,1784.0547
127,1,50,3340.333,1421.75138,1775.378844
127,1,50,3373.667,1417.5653200000002,1770.909244
127,1,50,3407.0,1420.238676,1768.12118
127,1,50,3440.333,1419.376584,1770.15968
127,1,50,3473.667,1426.3915,1773.648988
127,1,50,3507.0,1425.0094159999999,1775.822784
127,1,50,3540.333,1415.420664,1773.01056
127,1,50,3573.667,1417.454604,1772.894592
127,1,50,3607.0,1434.845724,1800.684028
127,1,50,3640.333,1424.8725760000002,1806.33022
127,1,50,3673.667,1416.145916,1805.98896
127,1,50,3707.0,1578.50782,1845.4404279999999
127,1,50,3740.333,1590.482564,1848.887456
127,1,50,3773.667,1592.3995679999998,1804.48198
127,1,50,3807.0,1590.82964,1815.859528
127,1,50,3840.333,1483.089288,2143.936624
127,1,50,3873.667,1478.901984,2141.065208
127,1,50,3907.0,1483.1166560000001,2135.1357399999997
127,1,50,3940.333,1489.0405839999999,2150.07568
127,1,50,3973.667,1489.242112,2141.969396
127,1,50,4007.0,1510.00074,2122.553816
127,1,50,4040.333,1503.798156,2119.965072
127,1,50,4073.667,1401.137056,2205.264972
127,1,50,4107.0,1400.619552,2210.51796
127,1,50,4140.3330000000005,1388.532848,2178.42744
127,1,50,4173.6669999999995,1396.14986,2188.433304
127,1,50,4207.0,1400.00004,2182.861404
127,1,50,4240.333,1260.494148,1854.458752
127,1,50,4273.667,1261.521692,1847.152164
127,1,50,4307.0,1253.914632,1853.100356
127,1,50,4340.333,1259.4703359999999,1848.246008
127,1,50,4373.667,1256.41134,1846.021476
127,1,50,4407.0,1258.40796,1836.231844
127,1,50,4440.333,1259.948032,1827.170032
127,1,50,4473.667,1250.517268,1829.071424
127,1,50,4507.0,1236.664084,1837.197036
127,1,50,4540.333,1236.3804519999999,1845.323856
127,1,50,4573.667,1255.4348,1823.44154
127,1,50,4607.0,1270.6252840000002,1819.676808
127,1,50,4640.333,1146.5599200000001,1820.099608
127,1,50,4673.667,1148.1087,1828.320048
127,1,50,4707.0,1142.526872,1828.371388
127,1,50,4740.333,1138.7737240000001,1822.136296
127,1,50,4773.667,1143.9599600000001,1818.071376
127,1,50,4807.0,1143.116528,1815.69826
127,1,50,4840.333,1142.2569239999998,1814.752396
127,1,50,4873.667,1138.0683760000002,1813.4217840000001
127,1,50,4907.0,1133.62854,1818.616184
127,1,50,4940.333,1132.17306,1821.784164
127,1,50,4973.667,1137.32944,1838.047468
127,1,50,5007.0,1136.573088,1844.0017
127,1,50,5040.333,1309.89712,2240.0795319999997
127,1,50,5073.667,1324.9532519999998,2246.70662
127,1,50,5107.0,1317.5726,2243.980164
127,1,50,5140.333,1319.279368,2241.585908
127,1,50,5173.667,1310.255392,2242.7232400000003
127,1,50,5207.0,1305.198532,2251.991016
127,1,50,5240.333,1304.1374,2198.7508319999997
127,1,50,5273.667,1286.529824,2185.601752
127,1,50,5307.0,1288.490368,2183.720896
127,1,50,5340.333,1370.091792,1987.61176
127,1,50,5373.667,1376.8541759999998,1975.910468
127,1,50,5407.0,1385.455192,1975.423644
127,1,50,5440.333,1386.706656,1972.026144
127,1,50,5473.667,1377.246036,1978.47324
127,1,50,5507.0,1372.405632,2007.309408
127,1,50,5540.333,1384.273392,2000.969824
127,1,50,5573.667,1384.873,1984.904028
127,1,50,5607.0,1391.303236,1990.201712
127,1,50,5640.333,1390.336648,1993.636056
127,1,50,5673.667,1580.4944879999998,1811.354896
127,1,50,5707.0,1578.485428,1803.583228
127,1,50,5740.333,1586.415928,1789.781828
127,1,50,5773.667,1575.9514,1797.958176
127,1,50,5807.0,1564.695688,1791.401756
127,1,50,5840.333,1559.137496,1784.748696
127,1,50,5907.0,1024.802176,444.74993199999994
127,1,50,5940.333,1022.6948400000001,443.1934239999998
127,1,50,5973.667,1032.109432,433.6061320000001
127,1,50,6007.0,1029.439808,442.760356
127,1,50,6040.333,1067.307168,404.4395760000002
127,1,50,6073.667,1059.779724,410.7815760000001
127,1,50,6107.0,918.754908,417.6979799999999
127,1,50,6140.333,929.3202,447.95475599999986
127,1,50,6173.667,929.7518680000001,460.471448
127,1,50,6207.0,933.062152,472.22287200000005
127,1,50,6240.333,1159.930432,482.385172
127,1,50,6273.667,1154.519032,462.9164400000002
127,1,50,6307.0,1147.2851719999999,462.4676679999998
127,1,50,6340.333,1270.07046,2264.093364
127,1,50,6373.667,1258.129304,2264.265504
127,1,50,6407.0,1261.087536,2260.656
127,1,50,6440.333,1259.445456,2253.784292
127,1,50,6473.667,1239.465572,2264.350064
127,1,50,6507.0,1257.12664,2333.28398
127,1,50,6540.333,1268.057668,2331.972696
127,1,50,6573.667,689.734508,2083.1627479999997
127,1,50,6607.0,703.33516,2076.712028
127,1,50,6640.333,715.589804,2052.8860400000003
127,1,50,6673.667,710.555336,2044.941024
127,1,50,6707.0,698.1551440000001,2044.204144
127,1,50,6740.333,672.543672,1950.102756
127,1,50,6773.667,695.637288,1989.196656
127,1,50,6807.0,690.867792,1987.499416
127,1,50,6840.333,679.483948,1981.83752
127,1,50,6873.667,672.994,1989.400808
127,1,50,6907.0,674.28154,1995.67516
127,1,50,6940.333,677.0009239999999,2003.3369
127,1,50,6973.667,682.356344,2017.420368
127,1,50,7007.0,681.692048,1996.878932
127,1,50,7040.333,699.412828,2000.239588
127,1,50,7073.667,692.404132,1998.408864
127,1,50,7107.0,700.9479240000001,2000.51622
127,1,50,7140.333,701.6881040000001,1999.12702
127,1,50,7173.667,712.03072,2009.930768
127,1,50,7207.0,750.511372,2016.604364
127,1,50,7240.333,1442.577184,1787.69078
127,1,50,7273.667,1453.0753,1787.1447640000001
127,1,50,7307.0,1456.0658760000001,1788.831132
127,1,50,7340.333,1448.532212,1785.006
127,1,50,7373.667,1445.576468,1782.7011360000001
127,1,50,7407.0,1451.446904,1772.484476
127,1,50,7440.333,1458.889756,1761.916892
127,1,50,7473.667,1469.0258680000002,1766.648024
127,1,50,7507.0,1461.063024,1759.458612
127,1,50,7540.333,1455.7909519999998,1767.37524
127,1,50,7573.667,1381.173344,1739.448092
127,1,50,7607.0,1381.2231040000001,1751.455612
127,1,50,7640.333,1244.3793719999999,370.20183599999996
127,1,50,7673.667,1253.9245839999999,373.051508
127,1,50,7707.0,1272.5335799999998,391.742892
127,1,50,7740.333,1279.2374960000002,380.51875999999993
127,1,50,7773.667,1248.497012,384.42966
127,1,50,7807.0,552.694224,2006.216772
127,1,50,7840.333,541.457172,2017.182392
127,1,50,7873.667,549.961156,1999.013468
127,1,50,7907.0,541.010576,1986.269672
127,1,50,7940.333,528.058048,1996.61136
127,1,50,7973.667,537.76498,1985.357632
127,1,50,8007.0,538.69798,1988.230256
127,1,50,8040.333,542.018216,1975.27808
127,1,50,8073.667,609.411916,1939.957972
127,1,50,8107.0,617.209308,1941.065104
127,1,50,8140.333,641.653908,1977.871052
127,1,50,8173.667,658.7402480000001,1978.458744
127,1,50,8207.0,1440.97118,2192.8183440000003
127,1,50,8240.332999999999,1445.9073720000001,2190.7810520000003
127,1,50,8273.667000000001,1443.17306,2193.195844
127,1,50,8307.0,1436.59852,2188.895968
127,1,50,8340.333,1444.178212,2182.486924
127,1,50,8373.667,1454.357864,2183.477484
127,1,50,8407.0,1460.523128,2179.953748
127,1,50,8440.333,1457.377052,2140.824212
127,1,50,8473.667,1462.0321,2137.094512
127,1,50,8507.0,1467.2693399999998,2144.71518
127,1,50,8540.333,1435.084572,2201.190992
127,1,50,8573.667,1434.52104,2187.770716
127,1,50,8607.0,1433.597992,2187.338252
127,1,50,8640.333,1415.2626759999998,2236.421104
