id,block,sentence_n,trialtime,x,y
114,1,25,-74.667,1164.949972,2077.154156
114,1,25,-41.333,1164.1712280000002,2076.2596320000002
114,1,25,-8.0,1160.858456,2077.8113080000003
114,1,25,25.333,1153.863444,2075.8923999999997
114,1,25,58.667,1142.177308,2071.949488
114,1,25,92.0,1127.991976,2067.843496
114,1,25,125.333,1131.927992,2074.96526
114,1,25,158.667,1132.364636,2085.533448
114,1,25,192.0,1133.538972,2093.3262560000003
114,1,25,225.333,1135.3091840000002,2090.715164
114,1,25,258.66700000000003,1131.1268559999999,2086.091544
114,1,25,292.0,1125.097188,2079.935576
114,1,25,325.33299999999997,1115.6091999999999,2084.68966
114,1,25,358.66700000000003,1117.237596,2088.145144
114,1,25,392.0,1117.9018919999999,2095.158792
114,1,25,425.333,1122.65646,2091.823504
114,1,25,458.667,1116.060772,2095.402204
114,1,25,492.0,1113.57526,2059.239516
114,1,25,525.3330000000001,1119.642248,2061.5341120000003
114,1,25,558.6669999999999,657.34448,2077.158988
114,1,25,592.0,644.48152,2069.853608
114,1,25,625.3330000000001,637.165556,2074.1299280000003
114,1,25,658.667,638.2826680000001,2073.695048
114,1,25,692.0,650.735108,2064.607264
114,1,25,725.333,651.195388,2063.693412
114,1,25,758.667,613.5992200000001,2035.534932
114,1,25,792.0,618.180872,2038.082604
114,1,25,825.333,618.870048,2047.787676
114,1,25,858.667,621.47374,2053.907404
114,1,25,892.0,616.3285559999999,2055.143792
114,1,25,925.333,610.510368,2059.707012
114,1,25,958.667,613.657688,2057.4275159999997
114,1,25,992.0,611.501836,2057.022836
114,1,25,1025.333,609.190484,2063.049548
114,1,25,1058.667,610.8027079999999,2060.8195800000003
114,1,25,1092.0,602.257672,2057.3194000000003
114,1,25,1125.333,594.992712,2054.925144
114,1,25,1158.667,600.104308,2062.608628
114,1,25,1192.0,614.5956639999999,2068.4046120000003
114,1,25,1225.333,630.396952,2080.517832
114,1,25,1258.667,643.503736,2079.1238000000003
114,1,25,1292.0,643.67292,2075.336116
114,1,25,1325.333,653.945872,2074.9966679999998
