id,block,sentence_n,trialtime,x,y
116,1,08,-55.333,1136.6950000000002,1958.790692
116,1,08,-22.0,1152.0982079999999,1971.779712
116,1,08,11.332999999999998,1140.422024,1977.736964
116,1,08,44.667,1149.397484,1966.3268
116,1,08,78.0,1135.383824,1969.852952
116,1,08,111.333,1091.561436,1994.25576
116,1,08,144.667,1138.009908,2087.6746279999998
116,1,08,178.0,1188.964148,2013.463564
116,1,08,211.333,1172.226128,1985.205424
116,1,08,244.667,1083.174388,1912.660192
116,1,08,278.0,1108.402708,1906.697504
116,1,08,311.33299999999997,1112.2752799999998,1876.048128
116,1,08,344.66700000000003,1105.41462,1872.067768
116,1,08,378.0,1126.756684,1874.417932
116,1,08,411.333,1124.8210199999999,1883.994956
116,1,08,444.667,1124.4826520000001,1905.04798
116,1,08,478.0,1151.376688,1908.126568
116,1,08,511.333,1164.048072,1919.961344
116,1,08,544.6669999999999,1729.500808,2170.556112
116,1,08,578.0,1750.336564,2186.592916
116,1,08,611.3330000000001,1760.220144,2188.39948
116,1,08,644.667,1782.2066,2191.9999239999997
116,1,08,678.0,1774.35074,2196.253896
116,1,08,711.333,1766.941476,2210.509504
116,1,08,744.667,1762.368532,2206.970668
116,1,08,778.0,1763.27292,2210.032948
116,1,08,811.333,1710.3967,2133.463264
116,1,08,844.667,1720.042676,2138.92282
116,1,08,878.0,1724.647964,2128.8976279999997
116,1,08,911.333,1722.76828,2134.067868
116,1,08,944.667,1722.528188,2131.791996
116,1,08,978.0,1652.112812,2151.072884
116,1,08,1011.333,1618.314576,2173.161768
116,1,08,1044.667,1614.830132,2163.75628
116,1,08,1111.333,1623.809324,2126.200164
116,1,08,1144.667,1625.100596,2122.658912
116,1,08,1178.0,1628.386,2122.5514000000003
116,1,08,1211.333,1635.61364,2118.554732
116,1,08,1244.667,1624.7236639999999,2141.5459920000003
116,1,08,1278.0,1612.627008,2154.40938
116,1,08,1311.333,1608.215784,2152.800928
116,1,08,1344.667,1582.554552,2171.997256
116,1,08,1378.0,1587.4584,2168.533316
116,1,08,1411.333,1571.781512,2176.8334839999998
116,1,08,1444.667,1568.800888,2169.771516
