systime,id,block,sentence_n,trialtime,event,layout,message,touchx,touchy
1536750043796,130,1,70,0,l,qwertyuiopåasdfghjklöäzxcvbnm,l,1052.2266,2013.75
1536750044237,130,1,70,441,ä,qwertyuiopåasdfghjklöäzxcvbnm,lä,1412.5781,1963.125
1536750045977,130,1,70,2181,ä,qwertyuiopåasdfghjklöäzxcvbnm,kä,1400.625,1973.125
1536750046333,130,1,70,2537,v,qwertyuiopåasdfghjklöäzxcvbnm,käv,706.9922,2165.0
1536750046551,130,1,70,2755,i,qwertyuiopåasdfghjklöäzxcvbnm,kävi,1020.2344,1721.25
1536750046804,130,1,70,3008,n,qwertyuiopåasdfghjklöäzxcvbnm,kävin,988.2422,2180.0
1536750047103,130,1,70,3307, ,qwertyuiopåasdfghjklöäzxcvbnm,kävin ,882.0703,2421.875
1536750047477,130,1,70,3681,o,qwertyuiopåasdfghjklöäzxcvbnm,kävin o,1125.3516,1711.25
1536750047888,130,1,70,4092,s,qwertyuiopåasdfghjklöäzxcvbnm,kävin os,189.84375,1996.875
1536750048198,130,1,70,4402,t,qwertyuiopåasdfghjklöäzxcvbnm,kävin ost,618.0469,1725.0
1536750048531,130,1,70,4735,o,qwertyuiopåasdfghjklöäzxcvbnm,kävin osto,1092.3047,1723.75
1536750048841,130,1,70,5045,k,qwertyuiopåasdfghjklöäzxcvbnm,kävin ostok,1003.3594,1948.125
1536750049428,130,1,70,5632,s,qwertyuiopåasdfghjklöäzxcvbnm,kävin ostoks,183.86719,1983.75
1536750049737,130,1,70,5941,o,qwertyuiopåasdfghjklöäzxcvbnm,kävin ostokso,1061.3672,1755.0
1536750049978,130,1,70,6182,l,qwertyuiopåasdfghjklöäzxcvbnm,kävin ostoksol,1146.4453,1983.75
1536750050105,130,1,70,6309,l,qwertyuiopåasdfghjklöäzxcvbnm,kävin ostoksoll,1152.4219,1963.75
1536750050491,130,1,70,6695,B,qwertyuiopåasdfghjklöäzxcvbnm,kävin ostoksol,1329.2578,2203.125
1536750050663,130,1,70,6867,B,qwertyuiopåasdfghjklöäzxcvbnm,kävin ostokso,1339.4531,2176.25
1536750050801,130,1,70,7005,B,qwertyuiopåasdfghjklöäzxcvbnm,kävin ostoks,1334.5312,2193.75
1536750051228,130,1,70,7432,i,qwertyuiopåasdfghjklöäzxcvbnm,kävin ostoksi,991.40625,1773.75
1536750051457,130,1,70,7661,l,qwertyuiopåasdfghjklöäzxcvbnm,kävin ostoksil,1115.1562,1961.875
1536750051641,130,1,70,7845,l,qwertyuiopåasdfghjklöäzxcvbnm,kävin ostoksill,1085.2734,2010.0
1536750052160,130,1,70,8364,a,qwertyuiopåasdfghjklöäzxcvbnm,kävin ostoksilla,77.69530999999999,1886.25
1536750052535,130,1,70,8739, ,qwertyuiopåasdfghjklöäzxcvbnm,kävin ostoksilla ,772.03125,2443.125
1536750052800,130,1,70,9004,t,qwertyuiopåasdfghjklöäzxcvbnm,kävin ostoksilla t,581.1328,1761.25
1536750053144,130,1,70,9348,ä,qwertyuiopåasdfghjklöäzxcvbnm,kävin ostoksilla tä,1360.5469,1983.125
1536750053477,130,1,70,9681,n,qwertyuiopåasdfghjklöäzxcvbnm,kävin ostoksilla tän,967.14844,2208.75
