systime,id,block,sentence_n,trialtime,event,layout,message,touchx,touchy
1536231782027,114,1,11,6766,v,qwertyuiopåasdfghjklöäzxcvbnm,mikä sinulla on v,735.1172,2251.25
1536231782406,114,1,11,7145,i,qwertyuiopåasdfghjklöäzxcvbnm,mikä sinulla on vi,1008.28125,1796.875
1536231782889,114,1,11,7628,a,qwertyuiopåasdfghjklöäzxcvbnm,mikä sinulla on via,67.85155999999999,2041.25
1536231783355,114,1,11,8094,l,qwertyuiopåasdfghjklöäzxcvbnm,mikä sinulla on vial,1158.3984,2051.875
1536231783561,114,1,11,8300,l,qwertyuiopåasdfghjklöäzxcvbnm,mikä sinulla on viall,1148.2031,2053.125
1536231784022,114,1,11,8761,a,qwertyuiopåasdfghjklöäzxcvbnm,mikä sinulla on vialla,103.71094000000001,2031.25
1536231792448,114,1,10,0,o,qwertyuiopåasdfghjklöäzxcvbnm,o,1087.3828,1778.75
1536231792845,114,1,10,397,l,qwertyuiopåasdfghjklöäzxcvbnm,ol,1118.3203,2095.0
1536231793299,114,1,10,851,i,qwertyuiopåasdfghjklöäzxcvbnm,oli,974.1797,1815.0
1536231793609,114,1,10,1161,k,qwertyuiopåasdfghjklöäzxcvbnm,olik,1001.25,2036.25
1536231793953,114,1,10,1505,o,qwertyuiopåasdfghjklöäzxcvbnm,oliko,1089.1406,1785.0
1536231794573,114,1,10,2125, ,qwertyuiopåasdfghjklöäzxcvbnm,oliko ,750.2344,2463.75
1536231795109,114,1,10,2661,s,qwertyuiopåasdfghjklöäzxcvbnm,oliko s,182.8125,2033.125
1536231795430,114,1,10,2982,e,qwertyuiopåasdfghjklöäzxcvbnm,oliko se,350.85938,1785.0
1536231795826,114,1,10,3378, ,qwertyuiopåasdfghjklöäzxcvbnm,oliko se ,702.0703,2461.25
1536231796182,114,1,10,3734,v,qwertyuiopåasdfghjklöäzxcvbnm,oliko se v,748.125,2248.75
1536231796635,114,1,10,4187,a,qwertyuiopåasdfghjklöäzxcvbnm,oliko se va,93.86719000000001,2006.25
1536231797166,114,1,10,4718,h,qwertyuiopåasdfghjklöäzxcvbnm,oliko se vah,763.2422,2063.125
1536231797510,114,1,10,5062,i,qwertyuiopåasdfghjklöäzxcvbnm,oliko se vahi,976.28906,1728.75
1536231797866,114,1,10,5418,n,qwertyuiopåasdfghjklöäzxcvbnm,oliko se vahin,990.35156,2186.875
1536231798164,114,1,10,5716,k,qwertyuiopåasdfghjklöäzxcvbnm,oliko se vahink,989.2969,1980.0
1536231798370,114,1,10,5922,i,qwertyuiopåasdfghjklöäzxcvbnm,oliko se vahinki,1045.1953,1861.875
1536231799735,114,1,10,7287,B,qwertyuiopåasdfghjklöäzxcvbnm,oliko se vahink,1316.25,2260.0
1536231800041,114,1,10,7593,o,qwertyuiopåasdfghjklöäzxcvbnm,oliko se vahinko,1124.2969,1766.25
1536231808509,114,1,2,0,k,qwertyuiopåasdfghjklöäzxcvbnm,k,976.28906,2030.0
1536231808862,114,1,2,353,ä,qwertyuiopåasdfghjklöäzxcvbnm,kä,1395.3516,2036.875
1536231809378,114,1,2,869,v,qwertyuiopåasdfghjklöäzxcvbnm,käv,723.16406,2268.75
1536231809734,114,1,2,1225,i,qwertyuiopåasdfghjklöäzxcvbnm,kävi,991.40625,1771.875
1536231810123,114,1,2,1614,n,qwertyuiopåasdfghjklöäzxcvbnm,kävin,1019.1797,2256.875
1536231810943,114,1,2,2434, ,qwertyuiopåasdfghjklöäzxcvbnm,kävin ,811.0547,2443.125
1536231811990,114,1,2,3481,l,qwertyuiopåasdfghjklöäzxcvbnm,kävin l,1126.4062,2046.875
1536231812442,114,1,2,3933,ä,qwertyuiopåasdfghjklöäzxcvbnm,kävin lä,1415.3906,2071.25
1536231812671,114,1,2,4162,ä,qwertyuiopåasdfghjklöäzxcvbnm,kävin lää,1412.5781,2078.125
1536231813016,114,1,2,4507,k,qwertyuiopåasdfghjklöäzxcvbnm,kävin lääk,999.1406,2043.125
1536231813292,114,1,2,4783,ä,qwertyuiopåasdfghjklöäzxcvbnm,kävin lääkä,1389.375,2043.125
1536231813916,114,1,2,5407,r,qwertyuiopåasdfghjklöäzxcvbnm,kävin lääkär,453.16405999999995,1765.0
1536231814258,114,1,2,5749,i,qwertyuiopåasdfghjklöäzxcvbnm,kävin lääkäri,977.34375,1810.0
1536231814614,114,1,2,6105,s,qwertyuiopåasdfghjklöäzxcvbnm,kävin lääkäris,181.75781,2000.0
1536231814820,114,1,2,6311,s,qwertyuiopåasdfghjklöäzxcvbnm,kävin lääkäriss,242.92969,2020.0
1536231815289,114,1,2,6780,ä,qwertyuiopåasdfghjklöäzxcvbnm,kävin lääkärissä,1381.2891,2071.875
1536231815680,114,1,2,7171, ,qwertyuiopåasdfghjklöäzxcvbnm,kävin lääkärissä ,822.3047,2426.25
1536231816208,114,1,2,7699,e,qwertyuiopåasdfghjklöäzxcvbnm,kävin lääkärissä e,319.92188,1790.0
1536231816632,114,1,2,8123,i,qwertyuiopåasdfghjklöäzxcvbnm,kävin lääkärissä ei,981.21094,1773.125
1536231816942,114,1,2,8433,l,qwertyuiopåasdfghjklöäzxcvbnm,kävin lääkärissä eil,1129.2188,2001.875
1536231817437,114,1,2,8928,e,qwertyuiopåasdfghjklöäzxcvbnm,kävin lääkärissä eile,306.91406,1813.125
1536231817946,114,1,2,9437,n,qwertyuiopåasdfghjklöäzxcvbnm,kävin lääkärissä eilen,1028.3203,2230.0
1536231826336,114,1,17,0,h,qwertyuiopåasdfghjklöäzxcvbnm,h,719.2969,2028.75
1536231826786,114,1,17,450,ä,qwertyuiopåasdfghjklöäzxcvbnm,hä,1369.3359,2046.25
1536231827222,114,1,17,886,n,qwertyuiopåasdfghjklöäzxcvbnm,hän,1001.25,2266.25
1536231827497,114,1,17,1161, ,qwertyuiopåasdfghjklöäzxcvbnm,hän ,850.0781,2480.0
1536231827979,114,1,17,1643,o,qwertyuiopåasdfghjklöäzxcvbnm,hän o,1164.375,1771.875
1536231828266,114,1,17,1930,l,qwertyuiopåasdfghjklöäzxcvbnm,hän ol,1120.4297,2055.0
1536231828553,114,1,17,2217,i,qwertyuiopåasdfghjklöäzxcvbnm,hän oli,1000.1953,1805.0
1536231829063,114,1,17,2727, ,qwertyuiopåasdfghjklöäzxcvbnm,hän oli ,774.1406,2458.125
1536231829513,114,1,17,3177,y,qwertyuiopåasdfghjklöäzxcvbnm,hän oli y,738.9844,1801.25
1536231830045,114,1,17,3709,l,qwertyuiopåasdfghjklöäzxcvbnm,hän oli yl,1128.1641,2085.0
1536231830297,114,1,17,3961,ä,qwertyuiopåasdfghjklöäzxcvbnm,hän oli ylä,1360.5469,2035.0
1536231830630,114,1,17,4294,k,qwertyuiopåasdfghjklöäzxcvbnm,hän oli yläk,974.1797,2036.25
1536231831082,114,1,17,4746,e,qwertyuiopåasdfghjklöäzxcvbnm,hän oli yläke,336.09375,1770.0
1536231831357,114,1,17,5021,r,qwertyuiopåasdfghjklöäzxcvbnm,hän oli yläker,481.9922,1785.0
1536231831551,114,1,17,5215,r,qwertyuiopåasdfghjklöäzxcvbnm,hän oli yläkerr,481.9922,1801.875
1536231831885,114,1,17,5549,a,qwertyuiopåasdfghjklöäzxcvbnm,hän oli yläkerra,82.96875,2008.125
1536231832137,114,1,17,5801,d,qwertyuiopåasdfghjklöäzxcvbnm,hän oli yläkerrad,277.03125,2016.875
1536231832333,114,1,17,5997,s,qwertyuiopåasdfghjklöäzxcvbnm,hän oli yläkerrads,227.8125,2018.125
1536231832574,114,1,17,6238,a,qwertyuiopåasdfghjklöäzxcvbnm,hän oli yläkerradsa,19.6875,2068.125
1536231833245,114,1,17,6909,B,qwertyuiopåasdfghjklöäzxcvbnm,hän oli yläkerrads,1302.5391,2243.75
1536231833449,114,1,17,7113,B,qwertyuiopåasdfghjklöäzxcvbnm,hän oli yläkerrad,1314.4922,2231.875
1536231833609,114,1,17,7273,B,qwertyuiopåasdfghjklöäzxcvbnm,hän oli yläkerra,1299.375,2233.125
1536231834167,114,1,17,7831,s,qwertyuiopåasdfghjklöäzxcvbnm,hän oli yläkerras,176.83594,2051.25
1536231834350,114,1,17,8014,s,qwertyuiopåasdfghjklöäzxcvbnm,hän oli yläkerrass,202.85156,2050.0
1536231834579,114,1,17,8243,a,qwertyuiopåasdfghjklöäzxcvbnm,hän oli yläkerrassa,45.0,2020.0
1536231849509,114,1,14,0,p,qwertyuiopåasdfghjklöäzxcvbnm,p,1235.3906,1778.75
1536231849917,114,1,14,408,ä,qwertyuiopåasdfghjklöäzxcvbnm,pä,1363.3594,2006.875
1536231850101,114,1,14,592,ä,qwertyuiopåasdfghjklöäzxcvbnm,pää,1362.3047,2020.0
1536231850696,114,1,14,1187,s,qwertyuiopåasdfghjklöäzxcvbnm,pääs,225.0,2016.25
1536231851049,114,1,14,1540,e,qwertyuiopåasdfghjklöäzxcvbnm,pääse,349.10156,1758.125
1536231851587,114,1,14,2078,n,qwertyuiopåasdfghjklöäzxcvbnm,pääsen,986.1328,2260.0
1536231851886,114,1,14,2377, ,qwertyuiopåasdfghjklöäzxcvbnm,pääsen ,888.39844,2441.875
1536231852539,114,1,14,3030,p,qwertyuiopåasdfghjklöäzxcvbnm,pääsen p,1239.2578,1811.25
1536231853031,114,1,14,3522,e,qwertyuiopåasdfghjklöäzxcvbnm,pääsen pe,330.8203,1813.125
1536231853317,114,1,14,3808,r,qwertyuiopåasdfghjklöäzxcvbnm,pääsen per,505.1953,1803.75
1536231853673,114,1,14,4164,i,qwertyuiopåasdfghjklöäzxcvbnm,pääsen peri,1011.4453,1736.25
1536231853937,114,1,14,4428,l,qwertyuiopåasdfghjklöäzxcvbnm,pääsen peril,1137.3047,1981.25
1536231854143,114,1,14,4634,l,qwertyuiopåasdfghjklöäzxcvbnm,pääsen perill,1167.1875,2016.25
1536231854562,114,1,14,5053,e,qwertyuiopåasdfghjklöäzxcvbnm,pääsen perille,281.95312,1796.875
1536231855098,114,1,14,5589, ,qwertyuiopåasdfghjklöäzxcvbnm,pääsen perille ,792.0703,2415.0
1536231855613,114,1,14,6104,t,qwertyuiopåasdfghjklöäzxcvbnm,pääsen perille t,602.22656,1816.875
1536231855877,114,1,14,6368,u,qwertyuiopåasdfghjklöäzxcvbnm,pääsen perille tu,818.08594,1785.0
1536231856256,114,1,14,6747,n,qwertyuiopåasdfghjklöäzxcvbnm,pääsen perille tun,1024.4531,2211.875
1536231856474,114,1,14,6965,n,qwertyuiopåasdfghjklöäzxcvbnm,pääsen perille tunn,1021.28906,2206.875
1536231856772,114,1,14,7263,i,qwertyuiopåasdfghjklöäzxcvbnm,pääsen perille tunni,952.3828,1810.0
1536231857140,114,1,14,7631,s,qwertyuiopåasdfghjklöäzxcvbnm,pääsen perille tunnis,195.82031,2040.0
1536231857335,114,1,14,7826,s,qwertyuiopåasdfghjklöäzxcvbnm,pääsen perille tunniss,200.74219,2035.0
1536231857553,114,1,14,8044,a,qwertyuiopåasdfghjklöäzxcvbnm,pääsen perille tunnissa,64.6875,2021.875
1536231894724,114,1,72,0,v,qwertyuiopåasdfghjklöäzxcvbnm,v,722.1094,2246.25
1536231895241,114,1,72,517,o,qwertyuiopåasdfghjklöäzxcvbnm,vo,1110.2344,1795.0
1536231895482,114,1,72,758,i,qwertyuiopåasdfghjklöäzxcvbnm,voi,1000.1953,1811.875
1536231895881,114,1,72,1157,t,qwertyuiopåasdfghjklöäzxcvbnm,voit,593.08594,1795.0
1536231896225,114,1,72,1501,k,qwertyuiopåasdfghjklöäzxcvbnm,voitk,973.125,2050.0
1536231896444,114,1,72,1720,o,qwertyuiopåasdfghjklöäzxcvbnm,voitko,1083.1641,1833.75
1536231896973,114,1,72,2249, ,qwertyuiopåasdfghjklöäzxcvbnm,voitko ,764.2969,2513.125
1536231897349,114,1,72,2625,j,qwertyuiopåasdfghjklöäzxcvbnm,voitko j,861.3281,1993.125
1536231897612,114,1,72,2888,o,qwertyuiopåasdfghjklöäzxcvbnm,voitko jo,1126.4062,1771.25
1536231897933,114,1,72,3209, ,qwertyuiopåasdfghjklöäzxcvbnm,voitko jo ,808.2422,2470.0
1536231898376,114,1,72,3652,p,qwertyuiopåasdfghjklöäzxcvbnm,voitko jo p,1264.2188,1808.75
1536231898850,114,1,72,4126,a,qwertyuiopåasdfghjklöäzxcvbnm,voitko jo pa,58.007812,2038.125
1536231899194,114,1,72,4470,t,qwertyuiopåasdfghjklöäzxcvbnm,voitko jo pat,529.10156,1783.125
1536231899435,114,1,72,4711,e,qwertyuiopåasdfghjklöäzxcvbnm,voitko jo pate,354.02344,1773.75
1536231900028,114,1,72,5304,B,qwertyuiopåasdfghjklöäzxcvbnm,voitko jo pat,1383.3984,2228.75
1536231900188,114,1,72,5464,B,qwertyuiopåasdfghjklöäzxcvbnm,voitko jo pa,1347.5391,2200.0
1536231900657,114,1,72,5933,r,qwertyuiopåasdfghjklöäzxcvbnm,voitko jo par,445.07812,1781.875
