systime,id,block,sentence_n,trialtime,event,layout,message,touchx,touchy
1536221507813,113,1,62,0,t,qwertyuiopåasdfghjklöäzxcvbnm,t,639.1406,1803.125
1536221508130,113,1,62,317,a,qwertyuiopåasdfghjklöäzxcvbnm,ta,91.75780999999999,2030.0
1536221508450,113,1,62,637,t,qwertyuiopåasdfghjklöäzxcvbnm,tat,524.1797,1730.0
1536221509123,113,1,62,1310,k,qwertyuiopåasdfghjklöäzxcvbnm,tatk,1039.2188,2050.0
1536221509308,113,1,62,1495,o,qwertyuiopåasdfghjklöäzxcvbnm,tatko,1170.3516,1808.125
1536221510084,113,1,62,2271,o,qwertyuiopåasdfghjklöäzxcvbnm,tatkoo,1066.2891,1816.875
1536221510413,113,1,62,2600,t,qwertyuiopåasdfghjklöäzxcvbnm,tatkoot,596.9531,1771.25
1536221510662,113,1,62,2849,i,qwertyuiopåasdfghjklöäzxcvbnm,tatkooti,974.1797,1776.875
1536221510923,113,1,62,3110,t,qwertyuiopåasdfghjklöäzxcvbnm,tatkootit,596.9531,1815.0
1536221511526,113,1,62,3713,B,qwertyuiopåasdfghjklöäzxcvbnm,tatkooti,1402.3828,2111.875
1536221511701,113,1,62,3888,B,qwertyuiopåasdfghjklöäzxcvbnm,tatkoot,1383.3984,2131.875
1536221511891,113,1,62,4078,B,qwertyuiopåasdfghjklöäzxcvbnm,tatkoo,1380.5859,2151.25
1536221512105,113,1,62,4292,B,qwertyuiopåasdfghjklöäzxcvbnm,tatko,1385.5078,2143.75
1536221512697,113,1,62,4884,i,qwertyuiopåasdfghjklöäzxcvbnm,tatkoi,974.1797,1805.0
1536221512991,113,1,62,5178,t,qwertyuiopåasdfghjklöäzxcvbnm,tatkoit,616.9922,1753.125
1536221513205,113,1,62,5392,i,qwertyuiopåasdfghjklöäzxcvbnm,tatkoiti,1001.25,1736.25
1536221513466,113,1,62,5653,t,qwertyuiopåasdfghjklöäzxcvbnm,tatkoitit,625.0781,1775.0
1536221513751,113,1,62,5938,k,qwertyuiopåasdfghjklöäzxcvbnm,tatkoititk,991.40625,2006.875
1536221513928,113,1,62,6115,o,qwertyuiopåasdfghjklöäzxcvbnm,tatkoititko,1161.2109,1813.75
1536221514190,113,1,62,6377, ,qwertyuiopåasdfghjklöäzxcvbnm,tatkoititko ,756.21094,2466.25
1536221515020,113,1,62,7207,y,qwertyuiopåasdfghjklöäzxcvbnm,tatkoititko y,742.14844,1768.75
1536221515253,113,1,62,7440,l,qwertyuiopåasdfghjklöäzxcvbnm,tatkoititko yl,1078.2422,1983.125
1536221515478,113,1,62,7665,i,qwertyuiopåasdfghjklöäzxcvbnm,tatkoititko yli,963.28125,1778.125
1536221515716,113,1,62,7903,o,qwertyuiopåasdfghjklöäzxcvbnm,tatkoititko ylio,1128.1641,1771.25
1536221515917,113,1,62,8104,p,qwertyuiopåasdfghjklöäzxcvbnm,tatkoititko yliop,1247.3438,1790.0
1536221516142,113,1,62,8329,i,qwertyuiopåasdfghjklöäzxcvbnm,tatkoititko yliopi,1002.3047,1741.875
1536221516498,113,1,62,8685,d,qwertyuiopåasdfghjklöäzxcvbnm,tatkoititko yliopid,266.83594,2016.25
1536221516843,113,1,62,9030,y,qwertyuiopåasdfghjklöäzxcvbnm,tatkoititko yliopidy,686.25,1766.25
1536221517616,113,1,62,9803,B,qwertyuiopåasdfghjklöäzxcvbnm,tatkoititko yliopid,1278.2812,2211.875
1536221517825,113,1,62,10012,B,qwertyuiopåasdfghjklöäzxcvbnm,tatkoititko yliopi,1306.4062,2118.75
1536221518387,113,1,62,10574,s,qwertyuiopåasdfghjklöäzxcvbnm,tatkoititko yliopis,240.82031,2023.75
1536221518858,113,1,62,11045,t,qwertyuiopåasdfghjklöäzxcvbnm,tatkoititko yliopist,607.14844,1808.125
1536221519095,113,1,62,11282,o,qwertyuiopåasdfghjklöäzxcvbnm,tatkoititko yliopisto,1109.1797,1733.125
1536221519439,113,1,62,11626,a,qwertyuiopåasdfghjklöäzxcvbnm,tatkoititko yliopistoa,127.96875,1991.25
1536221527113,113,1,47,0,h,qwertyuiopåasdfghjklöäzxcvbnm,h,656.0156,2068.125
1536221528502,113,1,47,1389,a,qwertyuiopåasdfghjklöäzxcvbnm,ha,75.9375,1978.75
