systime,id,block,sentence_n,trialtime,event,layout,message,touchx,touchy
1536317718288,117,1,36,0,p,qwertyuiopåasdfghjklöäzxcvbnm,p,1227.3047,1796.875
1536317718573,117,1,36,285,i,qwertyuiopåasdfghjklöäzxcvbnm,pi,966.09375,1771.875
1536317719012,117,1,36,724,d,qwertyuiopåasdfghjklöäzxcvbnm,pid,341.01562,2003.75
1536317719625,117,1,36,1337,ä,qwertyuiopåasdfghjklöäzxcvbnm,pidä,1383.3984,1988.75
1536317720223,117,1,36,1935, ,qwertyuiopåasdfghjklöäzxcvbnm,pidä ,841.28906,2431.875
1536317720497,117,1,36,2209,m,qwertyuiopåasdfghjklöäzxcvbnm,pidä m,1101.4453,2205.0
1536317720749,117,1,36,2461,i,qwertyuiopåasdfghjklöäzxcvbnm,pidä mi,980.15625,1783.125
1536317720944,117,1,36,2656,n,qwertyuiopåasdfghjklöäzxcvbnm,pidä min,968.2031,2216.25
1536317721162,117,1,36,2874,u,qwertyuiopåasdfghjklöäzxcvbnm,pidä minu,860.27344,1761.25
1536317721438,117,1,36,3150,t,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut,585.0,1751.25
1536317721865,117,1,36,3577, ,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut ,801.21094,2433.75
1536317722325,117,1,36,4037,s,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut s,149.76561999999998,2033.75
1536317722691,117,1,36,4403,j,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut sj,902.1094,1973.125
1536317723068,117,1,36,4780,a,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut sja,104.765625,2053.125
1536317723576,117,1,36,5288,B,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut sj,1291.2891,2275.0
1536317723748,117,1,36,5460,B,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut s,1265.2734,2223.125
1536317723885,117,1,36,5597,B,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut ,1275.4688,2220.0
1536317724625,117,1,36,6337,a,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut a,103.00780999999999,2038.125
1536317725549,117,1,36,7261,j,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut aj,895.0781,2006.25
1536317726108,117,1,36,7820,a,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut aja,94.921875,1991.875
1536317726883,117,1,36,8595,n,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut ajan,999.1406,2210.0
1536317727085,117,1,36,8797, ,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut ajan ,881.3672,2458.125
1536317727534,117,1,36,9246,t,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut ajan t,606.09375,1796.25
1536317728086,117,1,36,9798,a,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut ajan ta,97.734375,1991.25
1536317728316,117,1,36,10028,d,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut ajan tad,286.875,2065.0
1536317728499,117,1,36,10211,a,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut ajan tada,97.734375,2021.25
1536317729060,117,1,36,10772,l,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut ajan tadal,1115.1562,2020.0
1536317729243,117,1,36,10955,l,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut ajan tadall,1085.2734,2056.25
1536317729672,117,1,36,11384,B,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut ajan tadal,1322.5781,2273.75
1536317729854,117,1,36,11566,B,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut ajan tada,1270.5469,2285.0
