systime,id,block,sentence_n,trialtime,event,layout,message,touchx,touchy
1535970329356,104,1,18,2738,h,qwertyuiopåasdfghjklöäzxcvbnm,kuinka h,719.2969,1961.875
1535970329837,104,1,18,3219,ä,qwertyuiopåasdfghjklöäzxcvbnm,kuinka hä,1376.3672,1973.125
1535970330377,104,1,18,3759,n,qwertyuiopåasdfghjklöäzxcvbnm,kuinka hän,1032.1875,2206.25
1535970330756,104,1,18,4138, ,qwertyuiopåasdfghjklöäzxcvbnm,kuinka hän ,770.27344,2401.25
1535970331280,104,1,18,4662,p,qwertyuiopåasdfghjklöäzxcvbnm,kuinka hän p,1234.3359,1758.125
1535970331578,104,1,18,4960,ä,qwertyuiopåasdfghjklöäzxcvbnm,kuinka hän pä,1333.4766,1958.125
1535970332186,104,1,18,5568,r,qwertyuiopåasdfghjklöäzxcvbnm,kuinka hän pär,425.03905999999995,1738.75
1535970332725,104,1,18,6107,j,qwertyuiopåasdfghjklöäzxcvbnm,kuinka hän pärj,888.39844,1968.125
1535970333196,104,1,18,6578,ä,qwertyuiopåasdfghjklöäzxcvbnm,kuinka hän pärjä,1358.4375,1955.0
1535970333426,104,1,18,6808,ä,qwertyuiopåasdfghjklöäzxcvbnm,kuinka hän pärjää,1381.2891,1996.25
1535970333919,104,1,18,7301, ,qwertyuiopåasdfghjklöäzxcvbnm,kuinka hän pärjää ,814.21875,2458.125
1535970334339,104,1,18,7721,s,qwertyuiopåasdfghjklöäzxcvbnm,kuinka hän pärjää s,211.99219,1983.125
1535970334859,104,1,18,8241,i,qwertyuiopåasdfghjklöäzxcvbnm,kuinka hän pärjää si,1011.4453,1746.875
1535970335261,104,1,18,8643,e,qwertyuiopåasdfghjklöäzxcvbnm,kuinka hän pärjää sie,322.03125,1723.75
1535970335826,104,1,18,9208,l,qwertyuiopåasdfghjklöäzxcvbnm,kuinka hän pärjää siel,1133.4375,1971.25
1535970335998,104,1,18,9380,l,qwertyuiopåasdfghjklöäzxcvbnm,kuinka hän pärjää siell,1124.2969,1981.25
1535970336389,104,1,18,9771,ä,qwertyuiopåasdfghjklöäzxcvbnm,kuinka hän pärjää siellä,1386.5625,2021.875
1535970343502,104,1,60,0,ä,qwertyuiopåasdfghjklöäzxcvbnm,ä,1367.5781,1961.875
1535970343923,104,1,60,421,l,qwertyuiopåasdfghjklöäzxcvbnm,äl,1089.1406,2018.75
1535970344313,104,1,60,811,ä,qwertyuiopåasdfghjklöäzxcvbnm,älä,1353.5156,2001.25
1535970344790,104,1,60,1288, ,qwertyuiopåasdfghjklöäzxcvbnm,älä ,750.2344,2436.25
1535970345244,104,1,60,1742,o,qwertyuiopåasdfghjklöäzxcvbnm,älä o,1099.3359,1743.75
1535970345700,104,1,60,2198,t,qwertyuiopåasdfghjklöäzxcvbnm,älä ot,609.96094,1748.75
1535970346154,104,1,60,2652,a,qwertyuiopåasdfghjklöäzxcvbnm,älä ota,110.03906,2020.0
1535970346726,104,1,60,3224, ,qwertyuiopåasdfghjklöäzxcvbnm,älä ota ,767.1094,2425.0
1535970347107,104,1,60,3605,h,qwertyuiopåasdfghjklöäzxcvbnm,älä ota h,759.02344,1938.125
1535970347537,104,1,60,4035,ä,qwertyuiopåasdfghjklöäzxcvbnm,älä ota hä,1387.6172,1956.25
1535970347917,104,1,60,4415,n,qwertyuiopåasdfghjklöäzxcvbnm,älä ota hän,1045.1953,2173.125
1535970348320,104,1,60,4818,t,qwertyuiopåasdfghjklöäzxcvbnm,älä ota hänt,576.21094,1733.125
1535970348801,104,1,60,5299,ä,qwertyuiopåasdfghjklöäzxcvbnm,älä ota häntä,1325.3906,1971.25
1535970349408,104,1,60,5906, ,qwertyuiopåasdfghjklöäzxcvbnm,älä ota häntä ,760.0781,2398.125
1535970349879,104,1,60,6377,m,qwertyuiopåasdfghjklöäzxcvbnm,älä ota häntä m,1121.4844,2196.25
1535970350281,104,1,60,6779,u,qwertyuiopåasdfghjklöäzxcvbnm,älä ota häntä mu,829.33594,1726.25
1535970350534,104,1,60,7032,k,qwertyuiopåasdfghjklöäzxcvbnm,älä ota häntä muk,1012.14844,2003.125
1535970351076,104,1,60,7574,a,qwertyuiopåasdfghjklöäzxcvbnm,älä ota häntä muka,80.859375,1986.875
1535970351249,104,1,60,7747,a,qwertyuiopåasdfghjklöäzxcvbnm,älä ota häntä mukaa,80.859375,2001.25
1535970351808,104,1,60,8306,n,qwertyuiopåasdfghjklöäzxcvbnm,älä ota häntä mukaan,999.1406,2220.0
1535970358836,104,1,360,0,p,qwertyuiopåasdfghjklöäzxcvbnm,p,1219.2188,1748.125
1535970359141,104,1,360,305,i,qwertyuiopåasdfghjklöäzxcvbnm,pi,941.1328,1776.25
1535970359578,104,1,360,742,d,qwertyuiopåasdfghjklöäzxcvbnm,pid,305.85938,2013.75
1535970360239,104,1,360,1403,ä,qwertyuiopåasdfghjklöäzxcvbnm,pidä,1351.4062,1976.25
1535970360637,104,1,360,1801, ,qwertyuiopåasdfghjklöäzxcvbnm,pidä ,746.0156,2455.0
1535970360994,104,1,360,2158,m,qwertyuiopåasdfghjklöäzxcvbnm,pidä m,1132.3828,2208.75
1535970361281,104,1,360,2445,i,qwertyuiopåasdfghjklöäzxcvbnm,pidä mi,942.1875,1705.0
1535970361568,104,1,360,2732,n,qwertyuiopåasdfghjklöäzxcvbnm,pidä min,1028.3203,2241.25
1535970361832,104,1,360,2996,u,qwertyuiopåasdfghjklöäzxcvbnm,pidä minu,877.14844,1826.875
1535970362153,104,1,360,3317,t,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut,594.1406,1786.875
1535970362979,104,1,360,4143, ,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut ,790.3125,2430.0
1535970363477,104,1,360,4641,a,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut a,99.84375,2013.75
1535970364020,104,1,360,5184,j,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut aj,869.0625,1966.875
1535970364432,104,1,360,5596,a,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut aja,90.0,1995.0
1535970365070,104,1,360,6234,n,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut ajan,976.28906,2183.75
1535970365874,104,1,360,7038,t,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut ajant,585.0,1768.125
1535970366249,104,1,360,7413,a,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut ajanta,77.69530999999999,2011.25
1535970366570,104,1,360,7734,s,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut ajantas,239.76562,1991.25
1535970366823,104,1,360,7987,a,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut ajantasa,82.96875,1978.125
1535970367405,104,1,360,8569,l,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut ajantasal,1109.1797,2001.25
1535970367577,104,1,360,8741,l,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut ajantasall,1093.3594,1983.125
1535970368002,104,1,360,9166,a,qwertyuiopåasdfghjklöäzxcvbnm,pidä minut ajantasalla,77.69530999999999,2001.875
1535970374645,104,1,11,0,m,qwertyuiopåasdfghjklöäzxcvbnm,m,1092.3047,2193.125
1535970375067,104,1,11,422,i,qwertyuiopåasdfghjklöäzxcvbnm,mi,917.22656,1771.25
1535970375400,104,1,11,755,k,qwertyuiopåasdfghjklöäzxcvbnm,mik,951.3281,2056.25
1535970375768,104,1,11,1123,ä,qwertyuiopåasdfghjklöäzxcvbnm,mikä,1325.3906,2048.75
1535970376381,104,1,11,1736, ,qwertyuiopåasdfghjklöäzxcvbnm,mikä ,764.2969,2420.0
1535970376855,104,1,11,2210,s,qwertyuiopåasdfghjklöäzxcvbnm,mikä s,225.0,2026.875
1535970377369,104,1,11,2724,i,qwertyuiopåasdfghjklöäzxcvbnm,mikä si,956.25,1760.0
1535970377726,104,1,11,3081,n,qwertyuiopåasdfghjklöäzxcvbnm,mikä sin,974.1797,2206.25
1535970378002,104,1,11,3357,u,qwertyuiopåasdfghjklöäzxcvbnm,mikä sinu,830.03906,1703.75
1535970378576,104,1,11,3931,l,qwertyuiopåasdfghjklöäzxcvbnm,mikä sinul,1143.2812,1996.875
1535970378748,104,1,11,4103,l,qwertyuiopåasdfghjklöäzxcvbnm,mikä sinull,1127.4609,1996.25
1535970379470,104,1,11,4825,a,qwertyuiopåasdfghjklöäzxcvbnm,mikä sinulla,90.0,1976.875
1535970380041,104,1,11,5396, ,qwertyuiopåasdfghjklöäzxcvbnm,mikä sinulla ,762.1875,2406.875
1535970380503,104,1,11,5858,o,qwertyuiopåasdfghjklöäzxcvbnm,mikä sinulla o,1111.2891,1771.25
1535970380922,104,1,11,6277,n,qwertyuiopåasdfghjklöäzxcvbnm,mikä sinulla on,972.4219,2228.75
1535970381198,104,1,11,6553, ,qwertyuiopåasdfghjklöäzxcvbnm,mikä sinulla on ,758.3203,2416.875
1535970381589,104,1,11,6944,v,qwertyuiopåasdfghjklöäzxcvbnm,mikä sinulla on v,745.3125,2166.875
1535970381957,104,1,11,7312,i,qwertyuiopåasdfghjklöäzxcvbnm,mikä sinulla on vi,975.2344,1743.125
1535970382422,104,1,11,7777,a,qwertyuiopåasdfghjklöäzxcvbnm,mikä sinulla on via,104.765625,1956.875
1535970383019,104,1,11,8374,l,qwertyuiopåasdfghjklöäzxcvbnm,mikä sinulla on vial,1119.375,1966.25
1535970383190,104,1,11,8545,l,qwertyuiopåasdfghjklöäzxcvbnm,mikä sinulla on viall,1109.1797,1973.125
1535970383724,104,1,11,9079,a,qwertyuiopåasdfghjklöäzxcvbnm,mikä sinulla on vialla,91.75780999999999,1988.125
1535970390369,104,1,74,0,o,qwertyuiopåasdfghjklöäzxcvbnm,o,1105.3125,1756.25
1535970390709,104,1,74,340,n,qwertyuiopåasdfghjklöäzxcvbnm,on,995.27344,2233.125
1535970390938,104,1,74,569,k,qwertyuiopåasdfghjklöäzxcvbnm,onk,950.27344,2001.25
1535970391236,104,1,74,867,o,qwertyuiopåasdfghjklöäzxcvbnm,onko,1091.25,1746.25
1535970391700,104,1,74,1331, ,qwertyuiopåasdfghjklöäzxcvbnm,onko ,771.3281,2413.125
1535970392069,104,1,74,1700,h,qwertyuiopåasdfghjklöäzxcvbnm,onko h,755.15625,1968.75
1535970392532,104,1,74,2163,ä,qwertyuiopåasdfghjklöäzxcvbnm,onko hä,1341.5625,1990.0
1535970392923,104,1,74,2554,n,qwertyuiopåasdfghjklöäzxcvbnm,onko hän,970.3125,2170.0
1535970393221,104,1,74,2852, ,qwertyuiopåasdfghjklöäzxcvbnm,onko hän ,808.2422,2431.25
1535970393497,104,1,74,3128,v,qwertyuiopåasdfghjklöäzxcvbnm,onko hän v,754.10156,2203.125
1535970393908,104,1,74,3539,a,qwertyuiopåasdfghjklöäzxcvbnm,onko hän va,55.898438,1996.875
1535970394450,104,1,74,4081,l,qwertyuiopåasdfghjklöäzxcvbnm,onko hän val,1122.1875,2001.25
1535970394658,104,1,74,4289,m,qwertyuiopåasdfghjklöäzxcvbnm,onko hän valm,1153.4766,2166.25
1535970394899,104,1,74,4530,i,qwertyuiopåasdfghjklöäzxcvbnm,onko hän valmi,954.1406,1761.875
1535970395290,104,1,74,4921,s,qwertyuiopåasdfghjklöäzxcvbnm,onko hän valmis,193.00781,1983.75
1535970395947,104,1,74,5578, ,qwertyuiopåasdfghjklöäzxcvbnm,onko hän valmis ,771.3281,2426.25
1535970396207,104,1,74,5838,v,qwertyuiopåasdfghjklöäzxcvbnm,onko hän valmis v,738.28125,2181.25
1535970396598,104,1,74,6229,i,qwertyuiopåasdfghjklöäzxcvbnm,onko hän valmis vi,1010.3906,1756.875
1535970396977,104,1,74,6608,e,qwertyuiopåasdfghjklöäzxcvbnm,onko hän valmis vie,332.9297,1728.75
1535970397502,104,1,74,7133,l,qwertyuiopåasdfghjklöäzxcvbnm,onko hän valmis viel,1118.3203,2008.75
1535970397946,104,1,74,7577,ä,qwertyuiopåasdfghjklöäzxcvbnm,onko hän valmis vielä,1380.5859,1991.25
1535970404464,104,1,17,0,h,qwertyuiopåasdfghjklöäzxcvbnm,h,746.0156,2015.0
1535970404882,104,1,17,418,ä,qwertyuiopåasdfghjklöäzxcvbnm,hä,1374.6094,1998.125
1535970405302,104,1,17,838,n,qwertyuiopåasdfghjklöäzxcvbnm,hän,973.125,2245.0
1535970405658,104,1,17,1194, ,qwertyuiopåasdfghjklöäzxcvbnm,hän ,696.09375,2421.25
1535970406078,104,1,17,1614,o,qwertyuiopåasdfghjklöäzxcvbnm,hän o,1065.2344,1763.75
1535970406273,104,1,17,1809,l,qwertyuiopåasdfghjklöäzxcvbnm,hän ol,1119.375,1998.125
1535970406468,104,1,17,2004,i,qwertyuiopåasdfghjklöäzxcvbnm,hän oli,951.3281,1718.75
1535970406801,104,1,17,2337, ,qwertyuiopåasdfghjklöäzxcvbnm,hän oli ,814.21875,2395.0
1535970407261,104,1,17,2797,y,qwertyuiopåasdfghjklöäzxcvbnm,hän oli y,744.2578,1743.125
1535970407760,104,1,17,3296,l,qwertyuiopåasdfghjklöäzxcvbnm,hän oli yl,1092.3047,1986.875
1535970408117,104,1,17,3653,ä,qwertyuiopåasdfghjklöäzxcvbnm,hän oli ylä,1365.4688,2023.125
1535970408496,104,1,17,4032,k,qwertyuiopåasdfghjklöäzxcvbnm,hän oli yläk,1007.22656,2015.0
1535970408919,104,1,17,4455,e,qwertyuiopåasdfghjklöäzxcvbnm,hän oli yläke,315.0,1771.25
1535970409274,104,1,17,4810,r,qwertyuiopåasdfghjklöäzxcvbnm,hän oli yläker,440.15625,1755.0
1535970409435,104,1,17,4971,r,qwertyuiopåasdfghjklöäzxcvbnm,hän oli yläkerr,444.02344000000005,1733.125
1535970409778,104,1,17,5314,a,qwertyuiopåasdfghjklöäzxcvbnm,hän oli yläkerra,84.72655999999999,1993.75
1535970410111,104,1,17,5647,s,qwertyuiopåasdfghjklöäzxcvbnm,hän oli yläkerras,203.90625,1990.0
1535970410283,104,1,17,5819,s,qwertyuiopåasdfghjklöäzxcvbnm,hän oli yläkerrass,229.92188,1980.0
1535970410501,104,1,17,6037,a,qwertyuiopåasdfghjklöäzxcvbnm,hän oli yläkerrassa,101.953125,1998.75
1535970417317,104,1,24,0,ä,qwertyuiopåasdfghjklöäzxcvbnm,ä,1363.3594,1956.25
1535970417544,104,1,24,227,ä,qwertyuiopåasdfghjklöäzxcvbnm,ää,1365.4688,1971.25
1535970417925,104,1,24,608,n,qwertyuiopåasdfghjklöäzxcvbnm,ään,991.40625,2205.0
1535970418379,104,1,24,1062,w,qwertyuiopåasdfghjklöäzxcvbnm,äänw,255.9375,1760.0
1535970418655,104,1,24,1338,s,qwertyuiopåasdfghjklöäzxcvbnm,äänws,171.91406,2006.25
1535970419000,104,1,24,1683,t,qwertyuiopåasdfghjklöäzxcvbnm,äänwst,537.1875,1745.0
1535970419852,104,1,24,2535,B,qwertyuiopåasdfghjklöäzxcvbnm,äänws,1339.4531,2191.25
1535970420044,104,1,24,2727,B,qwertyuiopåasdfghjklöäzxcvbnm,äänw,1317.3047,2213.125
1535970420227,104,1,24,2910,B,qwertyuiopåasdfghjklöäzxcvbnm,ään,1310.2734,2211.25
1535970421014,104,1,24,3697,e,qwertyuiopåasdfghjklöäzxcvbnm,ääne,356.83594,1731.875
1535970421287,104,1,24,3970,s,qwertyuiopåasdfghjklöäzxcvbnm,äänes,204.96094,2005.0
1535970421643,104,1,24,4326,t,qwertyuiopåasdfghjklöäzxcvbnm,äänest,566.0156,1776.875
1535970422389,104,1,24,5072,ä,qwertyuiopåasdfghjklöäzxcvbnm,äänestä,1385.5078,1978.125
1535970422840,104,1,24,5523,n,qwertyuiopåasdfghjklöäzxcvbnm,äänestän,1001.25,2198.75
1535970423196,104,1,24,5879, ,qwertyuiopåasdfghjklöäzxcvbnm,äänestän ,797.34375,2435.0
1535970423618,104,1,24,6301,j,qwertyuiopåasdfghjklöäzxcvbnm,äänestän j,877.14844,1976.25
1535970424068,104,1,24,6751,ä,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jä,1353.5156,1971.25
1535970424424,104,1,24,7107,l,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jäl,1127.4609,2005.0
1535970424654,104,1,24,7337,k,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälk,995.27344,2001.25
1535970424872,104,1,24,7555,i,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälki,933.39844,1746.25
1535970425250,104,1,24,7933,m,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkim,1126.4062,2245.0
1535970425410,104,1,24,8093,m,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkimm,1156.2891,2235.0
1535970425720,104,1,24,8403,ä,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkimmä,1363.3594,2028.125
1535970426111,104,1,24,8794,i,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkimmäi,983.3203,1731.25
1535970426552,104,1,24,9235,s,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkimmäis,252.07031,1981.25
1535970426954,104,1,24,9637,t,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkimmäist,598.0078,1763.75
1535970427514,104,1,24,10197,ä,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkimmäistä,1405.5469,1946.875
1535970458461,104,1,48,0,k,qwertyuiopåasdfghjklöäzxcvbnm,k,985.4297,1971.25
1535970458789,104,1,48,328,i,qwertyuiopåasdfghjklöäzxcvbnm,ki,977.34375,1748.125
1535970458997,104,1,48,536,i,qwertyuiopåasdfghjklöäzxcvbnm,kii,949.21875,1751.875
1535970459365,104,1,48,904,t,qwertyuiopåasdfghjklöäzxcvbnm,kiit,607.14844,1766.25
1535970459830,104,1,48,1369,o,qwertyuiopåasdfghjklöäzxcvbnm,kiito,1132.3828,1741.25
1535970460311,104,1,48,1850,s,qwertyuiopåasdfghjklöäzxcvbnm,kiitos,189.84375,2013.75
1535970461010,104,1,48,2549, ,qwertyuiopåasdfghjklöäzxcvbnm,kiitos ,720.0,2415.0
1535970461415,104,1,48,2954,k,qwertyuiopåasdfghjklöäzxcvbnm,kiitos k,988.2422,1960.0
1535970461869,104,1,48,3408,a,qwertyuiopåasdfghjklöäzxcvbnm,kiitos ka,106.875,2010.0
1535970462423,104,1,48,3962,i,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kai,969.2578,1738.125
1535970462653,104,1,48,4192,k,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kaik,1003.3594,1966.25
1535970463055,104,1,48,4594,e,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kaike,332.9297,1753.125
1535970463296,104,1,48,4835,s,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kaikes,216.91406,1953.125
1535970463605,104,1,48,5144,t,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kaikest,573.0469,1776.875
1535970463961,104,1,48,5500,a,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kaikesta,110.74219,2013.75
1535970464677,104,1,48,6216, ,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kaikesta ,760.0781,2436.25
1535970465135,104,1,48,6674,a,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kaikesta a,123.046875,2001.875
1535970465731,104,1,48,7270,v,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kaikesta av,737.22656,2191.875
1535970466144,104,1,48,7683,u,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kaikesta avu,841.28906,1730.0
1535970466522,104,1,48,8061,s,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kaikesta avus,207.77344,1981.25
1535970466890,104,1,48,8429,t,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kaikesta avust,583.9453,1763.125
1535970467188,104,1,48,8727,a,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kaikesta avusta,98.78905999999999,1993.125
1535970474795,104,1,19,0,t,qwertyuiopåasdfghjklöäzxcvbnm,t,609.2578,1761.25
1535970475286,104,1,19,491,o,qwertyuiopåasdfghjklöäzxcvbnm,to,1128.1641,1751.25
1535970475742,104,1,19,947,t,qwertyuiopåasdfghjklöäzxcvbnm,tot,568.125,1750.0
1535970476166,104,1,19,1371,u,qwertyuiopåasdfghjklöäzxcvbnm,totu,839.1797,1755.0
1535970476522,104,1,19,1727,t,qwertyuiopåasdfghjklöäzxcvbnm,totut,579.02344,1751.25
1535970476751,104,1,19,1956,t,qwertyuiopåasdfghjklöäzxcvbnm,totutt,568.125,1731.875
