systime,id,block,sentence_n,trialtime,event,layout,message,touchx,touchy
1536733976612,127,1,15,0,o,qwertyuiopåasdfghjklöäzxcvbnm,o,1100.3906,1768.125
1536733977121,127,1,15,509,t,qwertyuiopåasdfghjklöäzxcvbnm,ot,585.0,1700.625
1536733977590,127,1,15,978,a,qwertyuiopåasdfghjklöäzxcvbnm,ota,58.007812,1911.25
1536733977958,127,1,15,1346, ,qwertyuiopåasdfghjklöäzxcvbnm,ota ,703.125,2446.875
1536733978861,127,1,15,2249,m,qwertyuiopåasdfghjklöäzxcvbnm,ota m,1092.3047,2233.125
1536733979401,127,1,15,2789,i,qwertyuiopåasdfghjklöäzxcvbnm,ota mi,966.09375,1726.875
1536733979842,127,1,15,3230,t,qwertyuiopåasdfghjklöäzxcvbnm,ota mit,571.9922,1733.75
1536733980278,127,1,15,3666,ö,qwertyuiopåasdfghjklöäzxcvbnm,ota mitö,1298.3203,1960.0
1536733980680,127,1,15,4068, ,qwertyuiopåasdfghjklöäzxcvbnm,ota mitö ,723.16406,2368.75
1536733981106,127,1,15,4494,v,qwertyuiopåasdfghjklöäzxcvbnm,ota mitö v,678.16406,2195.0
1536733981462,127,1,15,4850,a,qwertyuiopåasdfghjklöäzxcvbnm,ota mitö va,66.796875,1980.0
1536733981934,127,1,15,5322,i,qwertyuiopåasdfghjklöäzxcvbnm,ota mitö vai,1004.41406,1735.0
1536733982313,127,1,15,5701,n,qwertyuiopåasdfghjklöäzxcvbnm,ota mitö vain,939.375,2216.25
1536733983322,127,1,15,6710,B,qwertyuiopåasdfghjklöäzxcvbnm,ota mitö vai,1243.4766,2168.125
1536733983479,127,1,15,6867,B,qwertyuiopåasdfghjklöäzxcvbnm,ota mitö va,1223.4375,2198.75
1536733983617,127,1,15,7005,B,qwertyuiopåasdfghjklöäzxcvbnm,ota mitö v,1243.4766,2203.75
1536733983755,127,1,15,7143,B,qwertyuiopåasdfghjklöäzxcvbnm,ota mitö ,1249.4531,2213.75
1536733983904,127,1,15,7292,B,qwertyuiopåasdfghjklöäzxcvbnm,ota mitö,1269.4922,2206.25
1536733984294,127,1,15,7682,B,qwertyuiopåasdfghjklöäzxcvbnm,ota mit,1294.4531,2211.875
1536733984580,127,1,15,7968,ö,qwertyuiopåasdfghjklöäzxcvbnm,ota mitö,1265.2734,2006.875
1536733985926,127,1,15,9314,B,qwertyuiopåasdfghjklöäzxcvbnm,ota mit,1288.4766,2178.125
1536733986198,127,1,15,9586,ä,qwertyuiopåasdfghjklöäzxcvbnm,ota mitä,1354.5703,2006.25
1536733986659,127,1,15,10047, ,qwertyuiopåasdfghjklöäzxcvbnm,ota mitä ,847.2656,2425.0
1536733987091,127,1,15,10479,v,qwertyuiopåasdfghjklöäzxcvbnm,ota mitä v,680.27344,2191.875
1536733987459,127,1,15,10847,a,qwertyuiopåasdfghjklöäzxcvbnm,ota mitä va,62.929688,1976.875
1536733987941,127,1,15,11329,i,qwertyuiopåasdfghjklöäzxcvbnm,ota mitä vai,989.2969,1766.25
1536733988414,127,1,15,11802,n,qwertyuiopåasdfghjklöäzxcvbnm,ota mitä vain,971.3672,2210.0
1536733988759,127,1,15,12147, ,qwertyuiopåasdfghjklöäzxcvbnm,ota mitä vain ,761.1328,2456.25
1536733989057,127,1,15,12445,v,qwertyuiopåasdfghjklöäzxcvbnm,ota mitä vain v,693.9844,2193.75
1536733989459,127,1,15,12847,o,qwertyuiopåasdfghjklöäzxcvbnm,ota mitä vain vo,1091.25,1750.0
1536733990148,127,1,15,13536,i,qwertyuiopåasdfghjklöäzxcvbnm,ota mitä vain voi,972.4219,1721.875
1536733990607,127,1,15,13995,t,qwertyuiopåasdfghjklöäzxcvbnm,ota mitä vain voit,609.2578,1731.25
1536733997293,127,1,49,0,e,qwertyuiopåasdfghjklöäzxcvbnm,e,323.08594,1746.25
1536733997790,127,1,49,497,n,qwertyuiopåasdfghjklöäzxcvbnm,en,964.33594,2198.75
1536733998031,127,1,49,738, ,qwertyuiopåasdfghjklöäzxcvbnm,en ,766.0547,2431.875
1536733998429,127,1,49,1136,t,qwertyuiopåasdfghjklöäzxcvbnm,en t,588.16406,1733.125
1536733998920,127,1,49,1627,a,qwertyuiopåasdfghjklöäzxcvbnm,en ta,67.85155999999999,1973.125
1536733999301,127,1,49,2008,r,qwertyuiopåasdfghjklöäzxcvbnm,en tar,410.97656,1746.25
1536733999741,127,1,49,2448,v,qwertyuiopåasdfghjklöäzxcvbnm,en tarv,714.02344,2223.125
1536734000120,127,1,49,2827,i,qwertyuiopåasdfghjklöäzxcvbnm,en tarvi,935.15625,1711.875
1536734000610,127,1,49,3317,t,qwertyuiopåasdfghjklöäzxcvbnm,en tarvit,579.02344,1736.25
1536734001089,127,1,49,3796,s,qwertyuiopåasdfghjklöäzxcvbnm,en tarvits,209.88281,1958.75
1536734001272,127,1,49,3979,e,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse,337.14844,1751.875
1536734001762,127,1,49,4469, ,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse ,883.125,2393.125
1536734002106,127,1,49,4813,k,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse k,1022.34375,1985.0
1536734002535,127,1,49,5242,a,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse ka,90.0,1953.75
1536734003006,127,1,49,5713,h,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse kah,718.2422,1983.125
1536734003259,127,1,49,5966,j,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse kahj,837.0703,1955.0
1536734003465,127,1,49,6172,o,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse kahjo,1065.2344,1773.75
1536734004283,127,1,49,6990,B,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse kahj,1228.3594,2246.25
1536734004429,127,1,49,7136,B,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse kah,1216.4062,2233.75
1536734004578,127,1,49,7285,B,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse ka,1235.3906,2193.75
1536734004715,127,1,49,7422,B,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse k,1255.4297,2191.875
1536734005085,127,1,49,7792,B,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse ,1307.4609,2195.0
1536734005568,127,1,49,8275,l,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse l,1084.2188,1966.25
1536734006094,127,1,49,8801,a,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse la,45.0,1998.75
1536734006589,127,1,49,9296,h,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse lah,703.125,1968.125
1536734006830,127,1,49,9537,j,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse lahj,844.10156,1960.0
1536734007048,127,1,49,9755,i,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse lahji,1037.4609,1795.0
1536734007970,127,1,49,10677,B,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse lahj,1284.2578,2226.25
1536734008354,127,1,49,11061,o,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse lahjo,1113.3984,1738.75
1536734008866,127,1,49,11573,j,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse lahjoj,836.3672,1975.0
1536734009348,127,1,49,12055,a,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse lahjoja,59.765625,1961.875
1536734016156,127,1,22,0,v,qwertyuiopåasdfghjklöäzxcvbnm,v,659.1797,2148.125
1536734016677,127,1,22,521,o,qwertyuiopåasdfghjklöäzxcvbnm,vo,1157.3438,1761.875
1536734016930,127,1,22,774,i,qwertyuiopåasdfghjklöäzxcvbnm,voi,1026.2109,1688.125
1536734017614,127,1,22,1458,n,qwertyuiopåasdfghjklöäzxcvbnm,voin,981.21094,2196.875
1536734017852,127,1,22,1696,k,qwertyuiopåasdfghjklöäzxcvbnm,voink,973.125,1928.125
1536734018037,127,1,22,1881,o,qwertyuiopåasdfghjklöäzxcvbnm,voinko,1129.2188,1741.875
1536734018605,127,1,22,2449, ,qwertyuiopåasdfghjklöäzxcvbnm,voinko ,753.0469,2413.75
1536734019108,127,1,22,2952,a,qwertyuiopåasdfghjklöäzxcvbnm,voinko a,47.8125,1998.125
1536734019568,127,1,22,3412,u,qwertyuiopåasdfghjklöäzxcvbnm,voinko au,871.1719,1736.875
1536734020202,127,1,22,4046,t,qwertyuiopåasdfghjklöäzxcvbnm,voinko aut,585.0,1751.875
1536734020359,127,1,22,4203,t,qwertyuiopåasdfghjklöäzxcvbnm,voinko autt,598.0078,1733.125
1536734021003,127,1,22,4847,a,qwertyuiopåasdfghjklöäzxcvbnm,voinko autta,80.859375,1953.75
1536734021161,127,1,22,5005,a,qwertyuiopåasdfghjklöäzxcvbnm,voinko auttaa,87.890625,1905.0
1536734021730,127,1,22,5574, ,qwertyuiopåasdfghjklöäzxcvbnm,voinko auttaa ,793.125,2451.875
1536734022148,127,1,22,5992,m,qwertyuiopåasdfghjklöäzxcvbnm,voinko auttaa m,1097.2266,2163.125
1536734022458,127,1,22,6302,i,qwertyuiopåasdfghjklöäzxcvbnm,voinko auttaa mi,974.1797,1775.0
1536734023010,127,1,22,6854,t,qwertyuiopåasdfghjklöäzxcvbnm,voinko auttaa mit,553.0078,1748.75
1536734023433,127,1,22,7277,e,qwertyuiopåasdfghjklöäzxcvbnm,voinko auttaa mite,317.8125,1731.25
1536734024035,127,1,22,7879,n,qwertyuiopåasdfghjklöäzxcvbnm,voinko auttaa miten,986.1328,2208.75
1536734024274,127,1,22,8118,k,qwertyuiopåasdfghjklöäzxcvbnm,voinko auttaa mitenk,929.1797,1950.0
1536734024675,127,1,22,8519,ä,qwertyuiopåasdfghjklöäzxcvbnm,voinko auttaa mitenkä,1314.4922,1956.25
1536734024916,127,1,22,8760,ä,qwertyuiopåasdfghjklöäzxcvbnm,voinko auttaa mitenkää,1372.5,1955.0
1536734025548,127,1,22,9392,n,qwertyuiopåasdfghjklöäzxcvbnm,voinko auttaa mitenkään,967.14844,2168.75
1536734032710,127,1,43,0,o,qwertyuiopåasdfghjklöäzxcvbnm,o,1083.1641,1750.0
1536734032935,127,1,43,225,l,qwertyuiopåasdfghjklöäzxcvbnm,ol,1151.3672,1956.875
1536734033341,127,1,43,631,e,qwertyuiopåasdfghjklöäzxcvbnm,ole,306.91406,1721.25
1536734034028,127,1,43,1318,n,qwertyuiopåasdfghjklöäzxcvbnm,olen,955.1953,2175.0
1536734034266,127,1,43,1556, ,qwertyuiopåasdfghjklöäzxcvbnm,olen ,851.1328,2426.25
1536734034553,127,1,43,1843,l,qwertyuiopåasdfghjklöäzxcvbnm,olen l,1081.4062,1956.25
1536734034714,127,1,43,2004,o,qwertyuiopåasdfghjklöäzxcvbnm,olen lo,1065.2344,1745.0
1536734035275,127,1,43,2565,m,qwertyuiopåasdfghjklöäzxcvbnm,olen lom,1096.1719,2191.875
1536734035797,127,1,43,3087,a,qwertyuiopåasdfghjklöäzxcvbnm,olen loma,67.85155999999999,1981.25
1536734036382,127,1,43,3672,l,qwertyuiopåasdfghjklöäzxcvbnm,olen lomal,1075.4297,1938.75
1536734036555,127,1,43,3845,l,qwertyuiopåasdfghjklöäzxcvbnm,olen lomall,1089.1406,1951.25
1536734037149,127,1,43,4439,a,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla,47.8125,1998.75
1536734037581,127,1,43,4871, ,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla ,774.1406,2490.0
1536734037998,127,1,43,5288,h,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla h,695.03906,1985.0
1536734038634,127,1,43,5924,e,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla he,315.0,1736.25
1536734039028,127,1,43,6318,i,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla hei,938.3203,1718.125
1536734039406,127,1,43,6696,n,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla hein,961.1719,2191.25
1536734039739,127,1,43,7029,ö,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla heinö,1309.5703,1915.0
1536734040531,127,1,43,7821,B,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla hein,1286.3672,2188.75
1536734040758,127,1,43,8048,ä,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla heinä,1351.4062,1958.75
1536734041220,127,1,43,8510,k,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla heinäk,957.3047,1968.125
1536734041554,127,1,43,8844,u,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla heinäku,820.1953,1756.875
1536734041703,127,1,43,8993,u,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla heinäkuu,837.0703,1751.875
1536734042567,127,1,43,9857,s,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla heinäkuus,184.92188000000002,1960.0
1536734042782,127,1,43,10072,s,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla heinäkuuss,194.76561999999998,1925.0
1536734043452,127,1,43,10742,a,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla heinäkuussa,103.71094000000001,1951.25
1536734049959,127,1,7,0,t,qwertyuiopåasdfghjklöäzxcvbnm,t,582.1875,1695.0
1536734050337,127,1,7,378,ä,qwertyuiopåasdfghjklöäzxcvbnm,tä,1344.375,1913.75
1536734050776,127,1,7,817,m,qwertyuiopåasdfghjklöäzxcvbnm,täm,1085.2734,2178.125
1536734050972,127,1,7,1013,ä,qwertyuiopåasdfghjklöäzxcvbnm,tämä,1340.5078,1981.875
1536734051541,127,1,7,1582, ,qwertyuiopåasdfghjklöäzxcvbnm,tämä ,652.14844,2428.75
1536734052054,127,1,7,2095,o,qwertyuiopåasdfghjklöäzxcvbnm,tämä o,1118.3203,1775.0
1536734052420,127,1,7,2461,n,qwertyuiopåasdfghjklöäzxcvbnm,tämä on,934.10156,2138.125
1536734052695,127,1,7,2736, ,qwertyuiopåasdfghjklöäzxcvbnm,tämä on ,842.34375,2466.25
1536734053075,127,1,7,3116,t,qwertyuiopåasdfghjklöäzxcvbnm,tämä on t,609.96094,1771.875
1536734053554,127,1,7,3595,o,qwertyuiopåasdfghjklöäzxcvbnm,tämä on to,1058.2031,1758.75
1536734054151,127,1,7,4192,d,qwertyuiopåasdfghjklöäzxcvbnm,tämä on tod,318.8672,1918.125
1536734054331,127,1,7,4372,e,qwertyuiopåasdfghjklöäzxcvbnm,tämä on tode,324.14062,1746.875
1536734054810,127,1,7,4851,l,qwertyuiopåasdfghjklöäzxcvbnm,tämä on todel,1107.4219,1973.125
1536734055612,127,1,7,5653,l,qwertyuiopåasdfghjklöäzxcvbnm,tämä on todell,1087.3828,1958.75
1536734056018,127,1,7,6059,a,qwertyuiopåasdfghjklöäzxcvbnm,tämä on todella,84.72655999999999,2003.75
1536734056645,127,1,7,6686, ,qwertyuiopåasdfghjklöäzxcvbnm,tämä on todella ,828.28125,2446.875
1536734057103,127,1,7,7144,h,qwertyuiopåasdfghjklöäzxcvbnm,tämä on todella h,714.02344,1928.125
1536734057264,127,1,7,7305,y,qwertyuiopåasdfghjklöäzxcvbnm,tämä on todella hy,680.97656,1713.75
1536734057540,127,1,7,7581,v,qwertyuiopåasdfghjklöäzxcvbnm,tämä on todella hyv,727.03125,2196.875
1536734057959,127,1,7,8000,ä,qwertyuiopåasdfghjklöäzxcvbnm,tämä on todella hyvä,1369.3359,1936.875
1536734064344,127,1,56,0,t,qwertyuiopåasdfghjklöäzxcvbnm,t,557.9297,1663.125
1536734064662,127,1,56,318,ä,qwertyuiopåasdfghjklöäzxcvbnm,tä,1365.4688,1911.875
1536734065501,127,1,56,1157,m,qwertyuiopåasdfghjklöäzxcvbnm,täm,1105.3125,2233.125
1536734065692,127,1,56,1348,ä,qwertyuiopåasdfghjklöäzxcvbnm,tämä,1360.5469,1993.125
1536734066123,127,1,56,1779, ,qwertyuiopåasdfghjklöäzxcvbnm,tämä ,706.9922,2446.875
1536734066376,127,1,56,2032,n,qwertyuiopåasdfghjklöäzxcvbnm,tämä n,919.33594,2211.875
1536734066709,127,1,56,2365,ä,qwertyuiopåasdfghjklöäzxcvbnm,tämä nä,1324.3359,1978.75
1536734067210,127,1,56,2866,y,qwertyuiopåasdfghjklöäzxcvbnm,tämä näy,724.21875,1680.0
1536734067555,127,1,56,3211,t,qwertyuiopåasdfghjklöäzxcvbnm,tämä näyt,596.9531,1726.875
1536734067704,127,1,56,3360,t,qwertyuiopåasdfghjklöäzxcvbnm,tämä näytt,622.96875,1700.625
1536734068234,127,1,56,3890,ä,qwertyuiopåasdfghjklöäzxcvbnm,tämä näyttä,1324.3359,1996.25
1536734068372,127,1,56,4028,ä,qwertyuiopåasdfghjklöäzxcvbnm,tämä näyttää,1349.2969,1956.875
1536734068921,127,1,56,4577, ,qwertyuiopåasdfghjklöäzxcvbnm,tämä näyttää ,667.2656,2463.75
1536734069232,127,1,56,4888,h,qwertyuiopåasdfghjklöäzxcvbnm,tämä näyttää h,698.2031,1990.0
1536734069394,127,1,56,5050,y,qwertyuiopåasdfghjklöäzxcvbnm,tämä näyttää hy,687.3047,1685.0
1536734069681,127,1,56,5337,v,qwertyuiopåasdfghjklöäzxcvbnm,tämä näyttää hyv,741.09375,2216.25
1536734070079,127,1,56,5735,ä,qwertyuiopåasdfghjklöäzxcvbnm,tämä näyttää hyvä,1362.3047,1938.125
1536734070654,127,1,56,6310,l,qwertyuiopåasdfghjklöäzxcvbnm,tämä näyttää hyväl,1126.4062,1945.0
1536734071086,127,1,56,6742,t,qwertyuiopåasdfghjklöäzxcvbnm,tämä näyttää hyvält,592.03125,1705.0
1536734071467,127,1,56,7123,ä,qwertyuiopåasdfghjklöäzxcvbnm,tämä näyttää hyvältä,1351.4062,1906.875
1536734077202,127,1,40,0,h,qwertyuiopåasdfghjklöäzxcvbnm,h,695.03906,1963.125
1536734077338,127,1,40,136,y,qwertyuiopåasdfghjklöäzxcvbnm,hy,671.1328,1726.25
1536734077602,127,1,40,400,v,qwertyuiopåasdfghjklöäzxcvbnm,hyv,737.22656,2221.875
1536734077913,127,1,40,711,ä,qwertyuiopåasdfghjklöäzxcvbnm,hyvä,1329.2578,1943.125
1536734078424,127,1,40,1222,k,qwertyuiopåasdfghjklöäzxcvbnm,hyväk,940.0781,1980.0
1536734078864,127,1,40,1662,s,qwertyuiopåasdfghjklöäzxcvbnm,hyväks,216.91406,1986.875
1536734079273,127,1,40,2071,y,qwertyuiopåasdfghjklöäzxcvbnm,hyväksy,745.3125,1713.125
1536734079491,127,1,40,2289,i,qwertyuiopåasdfghjklöäzxcvbnm,hyväksyi,996.3281,1688.125
1536734079848,127,1,40,2646,n,qwertyuiopåasdfghjklöäzxcvbnm,hyväksyin,951.3281,2153.75
1536734080170,127,1,40,2968, ,qwertyuiopåasdfghjklöäzxcvbnm,hyväksyin ,821.25,2371.875
1536734080669,127,1,40,3467,s,qwertyuiopåasdfghjklöäzxcvbnm,hyväksyin s,188.78906,1911.25
1536734080852,127,1,40,3650,e,qwertyuiopåasdfghjklöäzxcvbnm,hyväksyin se,304.8047,1731.875
1536734081312,127,1,40,4110,n,qwertyuiopåasdfghjklöäzxcvbnm,hyväksyin sen,995.27344,2203.125
1536734081565,127,1,40,4363, ,qwertyuiopåasdfghjklöäzxcvbnm,hyväksyin sen ,815.27344,2421.25
1536734081807,127,1,40,4605,j,qwertyuiopåasdfghjklöäzxcvbnm,hyväksyin sen j,803.3203,1998.75
1536734082094,127,1,40,4892,o,qwertyuiopåasdfghjklöäzxcvbnm,hyväksyin sen jo,1062.4219,1743.75
1536734088386,127,1,68,0,o,qwertyuiopåasdfghjklöäzxcvbnm,o,1077.1875,1718.75
1536734088600,127,1,68,214,l,qwertyuiopåasdfghjklöäzxcvbnm,ol,1134.4922,1955.0
1536734088956,127,1,68,570,e,qwertyuiopåasdfghjklöäzxcvbnm,ole,304.10156,1680.625
1536734089333,127,1,68,947,n,qwertyuiopåasdfghjklöäzxcvbnm,olen,1020.2344,2148.75
1536734089598,127,1,68,1212, ,qwertyuiopåasdfghjklöäzxcvbnm,olen ,872.22656,2441.25
1536734090026,127,1,68,1640,a,qwertyuiopåasdfghjklöäzxcvbnm,olen a,58.710938,1998.125
1536734090424,127,1,68,2038,v,qwertyuiopåasdfghjklöäzxcvbnm,olen av,710.15625,2198.75
1536734090813,127,1,68,2427,i,qwertyuiopåasdfghjklöäzxcvbnm,olen avi,1041.3281,1731.25
1536734091055,127,1,68,2669,i,qwertyuiopåasdfghjklöäzxcvbnm,olen avii,993.16406,1731.25
1536734091664,127,1,68,3278,B,qwertyuiopåasdfghjklöäzxcvbnm,olen avi,1251.5625,2146.875
1536734091835,127,1,68,3449,B,qwertyuiopåasdfghjklöäzxcvbnm,olen av,1286.3672,2175.0
1536734092076,127,1,68,3690,o,qwertyuiopåasdfghjklöäzxcvbnm,olen avo,1088.4375,1716.25
1536734092294,127,1,68,3908,i,qwertyuiopåasdfghjklöäzxcvbnm,olen avoi,1007.22656,1710.0
1536734092570,127,1,68,4184,n,qwertyuiopåasdfghjklöäzxcvbnm,olen avoin,980.15625,2263.75
1536734093150,127,1,68,4764, ,qwertyuiopåasdfghjklöäzxcvbnm,olen avoin ,827.22656,2445.0
1536734093494,127,1,68,5108,k,qwertyuiopåasdfghjklöäzxcvbnm,olen avoin k,948.16406,1986.25
1536734093893,127,1,68,5507,a,qwertyuiopåasdfghjklöäzxcvbnm,olen avoin ka,30.9375,1993.75
1536734094358,127,1,68,5972,i,qwertyuiopåasdfghjklöäzxcvbnm,olen avoin kai,978.39844,1760.0
1536734094565,127,1,68,6179,k,qwertyuiopåasdfghjklöäzxcvbnm,olen avoin kaik,968.2031,1938.75
1536734095136,127,1,68,6750,e,qwertyuiopåasdfghjklöäzxcvbnm,olen avoin kaike,344.8828,1723.125
1536734095615,127,1,68,7229,l,qwertyuiopåasdfghjklöäzxcvbnm,olen avoin kaikel,1100.3906,1956.875
1536734096199,127,1,68,7813,e,qwertyuiopåasdfghjklöäzxcvbnm,olen avoin kaikele,331.875,1683.75
1536734097146,127,1,68,8760,B,qwertyuiopåasdfghjklöäzxcvbnm,olen avoin kaikel,1279.3359,2181.25
1536734097442,127,1,68,9056,l,qwertyuiopåasdfghjklöäzxcvbnm,olen avoin kaikell,1053.2812,1958.125
1536734097903,127,1,68,9517,e,qwertyuiopåasdfghjklöäzxcvbnm,olen avoin kaikelle,296.01562,1683.125
1536734104395,127,1,48,0,k,qwertyuiopåasdfghjklöäzxcvbnm,k,980.15625,1913.125
1536734104655,127,1,48,260,i,qwertyuiopåasdfghjklöäzxcvbnm,ki,958.3594,1745.0
1536734104770,127,1,48,375,i,qwertyuiopåasdfghjklöäzxcvbnm,kii,977.34375,1728.125
1536734105045,127,1,48,650,t,qwertyuiopåasdfghjklöäzxcvbnm,kiit,583.9453,1716.875
1536734105298,127,1,48,903,o,qwertyuiopåasdfghjklöäzxcvbnm,kiito,1066.2891,1753.125
1536734105904,127,1,48,1509,s,qwertyuiopåasdfghjklöäzxcvbnm,kiitos,162.07031,1926.875
1536734106246,127,1,48,1851, ,qwertyuiopåasdfghjklöäzxcvbnm,kiitos ,762.1875,2458.125
1536734106499,127,1,48,2104,k,qwertyuiopåasdfghjklöäzxcvbnm,kiitos k,956.25,1963.75
1536734106844,127,1,48,2449,a,qwertyuiopåasdfghjklöäzxcvbnm,kiitos ka,28.828125,2026.875
1536734107303,127,1,48,2908,i,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kai,954.1406,1753.125
1536734107487,127,1,48,3092,k,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kaik,993.16406,1938.75
1536734108466,127,1,48,4071,e,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kaike,291.79688,1791.25
1536734108671,127,1,48,4276,s,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kaikes,164.88281,1948.75
1536734109028,127,1,48,4633,t,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kaikest,557.9297,1726.875
1536734109529,127,1,48,5134,a,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kaikesta,55.898438,1955.0
1536734109906,127,1,48,5511, ,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kaikesta ,648.28125,2428.125
1536734110287,127,1,48,5892,a,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kaikesta a,130.78125,1991.875
1536734110690,127,1,48,6295,v,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kaikesta av,716.1328,2193.75
1536734110955,127,1,48,6560,u,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kaikesta avu,827.22656,1755.0
1536734111476,127,1,48,7081,s,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kaikesta avus,151.875,1941.875
1536734111820,127,1,48,7425,t,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kaikesta avust,544.21875,1715.0
1536734112230,127,1,48,7835,a,qwertyuiopåasdfghjklöäzxcvbnm,kiitos kaikesta avusta,72.77344000000001,1931.25
1536734134117,127,1,42,0,m,qwertyuiopåasdfghjklöäzxcvbnm,m,1081.4062,2161.875
1536734134412,127,1,42,295,i,qwertyuiopåasdfghjklöäzxcvbnm,mi,933.39844,1723.125
