systime,id,block,sentence_n,trialtime,event,layout,message,touchx,touchy
1536236049786,115,1,52,7879,e,qwertyuiopåasdfghjklöäzxcvbnm,pitääkö meidän jute,324.14062,1776.875
1536236050513,115,1,52,8606,l,qwertyuiopåasdfghjklöäzxcvbnm,pitääkö meidän jutel,1143.2812,2023.75
1536236050687,115,1,52,8780,l,qwertyuiopåasdfghjklöäzxcvbnm,pitääkö meidän jutell,1087.3828,2008.75
1536236051192,115,1,52,9285,a,qwertyuiopåasdfghjklöäzxcvbnm,pitääkö meidän jutella,127.96875,2026.25
1536236059695,115,1,24,0,ä,qwertyuiopåasdfghjklöäzxcvbnm,ä,1344.375,1961.875
1536236059908,115,1,24,213,ä,qwertyuiopåasdfghjklöäzxcvbnm,ää,1381.2891,1981.25
1536236060346,115,1,24,651,n,qwertyuiopåasdfghjklöäzxcvbnm,ään,997.3828,2236.875
1536236061027,115,1,24,1332,e,qwertyuiopåasdfghjklöäzxcvbnm,ääne,343.82812,1748.75
1536236061283,115,1,24,1588,s,qwertyuiopåasdfghjklöäzxcvbnm,äänes,249.96094,2018.125
1536236061703,115,1,24,2008,t,qwertyuiopåasdfghjklöäzxcvbnm,äänest,586.0547,1766.25
1536236062243,115,1,24,2548,ä,qwertyuiopåasdfghjklöäzxcvbnm,äänestä,1374.6094,2035.0
1536236062745,115,1,24,3050,n,qwertyuiopåasdfghjklöäzxcvbnm,äänestän,1001.25,2273.75
1536236062982,115,1,24,3287, ,qwertyuiopåasdfghjklöäzxcvbnm,äänestän ,897.1875,2423.75
1536236063439,115,1,24,3744,j,qwertyuiopåasdfghjklöäzxcvbnm,äänestän j,895.0781,2031.25
1536236063948,115,1,24,4253,ä,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jä,1408.3594,2018.75
1536236064338,115,1,24,4643,l,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jäl,1121.4844,2031.875
1536236064610,115,1,24,4915,k,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälk,1009.33594,2021.25
1536236064812,115,1,24,5117,i,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälki,950.27344,1828.125
1536236065290,115,1,24,5595,m,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkim,1138.3594,2238.125
1536236065467,115,1,24,5772,m,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkimm,1155.2344,2216.25
1536236065823,115,1,24,6128,ä,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkimmä,1417.5,1986.875
1536236066415,115,1,24,6720,i,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkimmäi,1010.3906,1803.125
1536236067143,115,1,24,7448,s,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkimmäis,243.98438,2015.0
1536236067536,115,1,24,7841,t,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkimmäist,612.0703,1776.875
1536236068269,115,1,24,8574,ä,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkimmäistä,1411.5234,2001.875
1536236094220,115,1,20,0,l,qwertyuiopåasdfghjklöäzxcvbnm,l,1143.2812,2001.875
1536236094572,115,1,20,352,ä,qwertyuiopåasdfghjklöäzxcvbnm,lä,1388.3203,2008.75
1536236095215,115,1,20,995,h,qwertyuiopåasdfghjklöäzxcvbnm,läh,751.9922,2023.125
1536236095693,115,1,20,1473,r,qwertyuiopåasdfghjklöäzxcvbnm,lähr,401.83594,1826.25
1536236096060,115,1,20,1840,t,qwertyuiopåasdfghjklöäzxcvbnm,lährt,583.9453,1818.125
1536236096747,115,1,20,2527,ä,qwertyuiopåasdfghjklöäzxcvbnm,lährtä,1355.2734,1996.875
1536236097241,115,1,20,3021,y,qwertyuiopåasdfghjklöäzxcvbnm,lährtäy,658.125,1765.0
1536236098209,115,1,20,3989,k,qwertyuiopåasdfghjklöäzxcvbnm,lährtäyk,1033.2422,2043.75
1536236098701,115,1,20,4481,B,qwertyuiopåasdfghjklöäzxcvbnm,lährtäy,1342.2656,2246.875
1536236098902,115,1,20,4682,B,qwertyuiopåasdfghjklöäzxcvbnm,lährtä,1389.375,2158.75
1536236099080,115,1,20,4860,B,qwertyuiopåasdfghjklöäzxcvbnm,lährt,1344.375,2246.875
1536236099246,115,1,20,5026,B,qwertyuiopåasdfghjklöäzxcvbnm,lähr,1342.2656,2231.25
1536236099411,115,1,20,5191,B,qwertyuiopåasdfghjklöäzxcvbnm,läh,1351.4062,2248.125
1536236100037,115,1,20,5817,e,qwertyuiopåasdfghjklöäzxcvbnm,lähe,386.01562,1773.75
1536236100318,115,1,20,6098,y,qwertyuiopåasdfghjklöäzxcvbnm,lähey,661.28906,1803.75
1536236100839,115,1,20,6619,ä,qwertyuiopåasdfghjklöäzxcvbnm,läheyä,1360.5469,2028.125
1536236101241,115,1,20,7021,t,qwertyuiopåasdfghjklöäzxcvbnm,läheyät,622.2656,1800.0
1536236101669,115,1,20,7449,k,qwertyuiopåasdfghjklöäzxcvbnm,läheyätk,1016.3672,2071.25
1536236101965,115,1,20,7745,ö,qwertyuiopåasdfghjklöäzxcvbnm,läheyätkö,1244.5312,2061.25
1536236102634,115,1,20,8414,B,qwertyuiopåasdfghjklöäzxcvbnm,läheyätk,1349.2969,2308.75
1536236102809,115,1,20,8589,B,qwertyuiopåasdfghjklöäzxcvbnm,läheyät,1331.3672,2293.75
1536236102986,115,1,20,8766,B,qwertyuiopåasdfghjklöäzxcvbnm,läheyä,1338.3984,2288.125
1536236103163,115,1,20,8943,B,qwertyuiopåasdfghjklöäzxcvbnm,lähey,1347.5391,2296.25
1536236103567,115,1,20,9347,B,qwertyuiopåasdfghjklöäzxcvbnm,lähe,1374.6094,2303.125
1536236104104,115,1,20,9884,t,qwertyuiopåasdfghjklöäzxcvbnm,lähet,616.9922,1770.0
1536236104535,115,1,20,10315,ä,qwertyuiopåasdfghjklöäzxcvbnm,lähetä,1397.4609,2083.75
1536236104989,115,1,20,10769,y,qwertyuiopåasdfghjklöäzxcvbnm,lähetäy,672.1875,1761.875
1536236105412,115,1,20,11192,k,qwertyuiopåasdfghjklöäzxcvbnm,lähetäyk,1025.1562,2018.75
1536236106008,115,1,20,11788,B,qwertyuiopåasdfghjklöäzxcvbnm,lähetäy,1292.3438,2291.875
1536236106197,115,1,20,11977,B,qwertyuiopåasdfghjklöäzxcvbnm,lähetä,1306.4062,2318.75
1536236106723,115,1,20,12503,t,qwertyuiopåasdfghjklöäzxcvbnm,lähetät,586.0547,1786.25
1536236107326,115,1,20,13106,k,qwertyuiopåasdfghjklöäzxcvbnm,lähetätk,1026.2109,2063.125
1536236107669,115,1,20,13449,ö,qwertyuiopåasdfghjklöäzxcvbnm,lähetätkö,1300.4297,2046.25
1536236108089,115,1,20,13869, ,qwertyuiopåasdfghjklöäzxcvbnm,lähetätkö ,873.28125,2526.25
1536236108621,115,1,20,14401,s,qwertyuiopåasdfghjklöäzxcvbnm,lähetätkö s,260.85938,2008.75
1536236109136,115,1,20,14916,ä,qwertyuiopåasdfghjklöäzxcvbnm,lähetätkö sä,1365.4688,2045.0
1536236109549,115,1,20,15329,h,qwertyuiopåasdfghjklöäzxcvbnm,lähetätkö säh,719.2969,2018.75
1536236109960,115,1,20,15740,l,qwertyuiopåasdfghjklöäzxcvbnm,lähetätkö sähl,1056.4453,2033.75
1536236110327,115,1,20,16107,ö,qwertyuiopåasdfghjklöäzxcvbnm,lähetätkö sählö,1282.5,2060.0
1536236111037,115,1,20,16817,B,qwertyuiopåasdfghjklöäzxcvbnm,lähetätkö sähl,1286.3672,2266.25
1536236111223,115,1,20,17003,B,qwertyuiopåasdfghjklöäzxcvbnm,lähetätkö säh,1282.5,2243.75
1536236111828,115,1,20,17608,k,qwertyuiopåasdfghjklöäzxcvbnm,lähetätkö sähk,999.1406,2073.125
1536236112124,115,1,20,17904,ö,qwertyuiopåasdfghjklöäzxcvbnm,lähetätkö sähkö,1259.2969,2033.75
1536236112480,115,1,20,18260,p,qwertyuiopåasdfghjklöäzxcvbnm,lähetätkö sähköp,1260.3516,1795.0
1536236112752,115,1,20,18532,o,qwertyuiopåasdfghjklöäzxcvbnm,lähetätkö sähköpo,1115.1562,1786.25
1536236113290,115,1,20,19070,s,qwertyuiopåasdfghjklöäzxcvbnm,lähetätkö sähköpos,214.80469,1996.25
1536236113721,115,1,20,19501,t,qwertyuiopåasdfghjklöäzxcvbnm,lähetätkö sähköpost,615.9375,1780.0
1536236114169,115,1,20,19949,i,qwertyuiopåasdfghjklöäzxcvbnm,lähetätkö sähköposti,1017.4219,1796.25
1536236114912,115,1,20,20692,a,qwertyuiopåasdfghjklöäzxcvbnm,lähetätkö sähköpostia,120.9375,2001.25
1536236122317,115,1,74,0,o,qwertyuiopåasdfghjklöäzxcvbnm,o,1128.1641,1786.875
1536236122747,115,1,74,430,n,qwertyuiopåasdfghjklöäzxcvbnm,on,1004.41406,2260.0
1536236123031,115,1,74,714,k,qwertyuiopåasdfghjklöäzxcvbnm,onk,1010.3906,2003.125
1536236123315,115,1,74,998,o,qwertyuiopåasdfghjklöäzxcvbnm,onko,1163.3203,1755.0
1536236123720,115,1,74,1403, ,qwertyuiopåasdfghjklöäzxcvbnm,onko ,863.08594,2441.25
1536236124122,115,1,74,1805,h,qwertyuiopåasdfghjklöäzxcvbnm,onko h,756.21094,1996.25
1536236124507,115,1,74,2190,ä,qwertyuiopåasdfghjklöäzxcvbnm,onko hä,1394.2969,2031.25
1536236124850,115,1,74,2533,n,qwertyuiopåasdfghjklöäzxcvbnm,onko hän,1041.3281,2263.125
1536236125111,115,1,74,2794, ,qwertyuiopåasdfghjklöäzxcvbnm,onko hän ,838.125,2431.875
1536236125383,115,1,74,3066,v,qwertyuiopåasdfghjklöäzxcvbnm,onko hän v,733.0078,2233.125
1536236125790,115,1,74,3473,a,qwertyuiopåasdfghjklöäzxcvbnm,onko hän va,47.8125,1991.875
1536236126706,115,1,74,4389,l,qwertyuiopåasdfghjklöäzxcvbnm,onko hän val,1130.2734,2095.0
1536236127024,115,1,74,4707,m,qwertyuiopåasdfghjklöäzxcvbnm,onko hän valm,1139.4141,2243.125
1536236127391,115,1,74,5074,i,qwertyuiopåasdfghjklöäzxcvbnm,onko hän valmi,954.1406,1761.25
1536236127833,115,1,74,5516,s,qwertyuiopåasdfghjklöäzxcvbnm,onko hän valmis,208.82811999999998,2005.0
1536236128219,115,1,74,5902, ,qwertyuiopåasdfghjklöäzxcvbnm,onko hän valmis ,822.3047,2515.0
1536236128528,115,1,74,6211,v,qwertyuiopåasdfghjklöäzxcvbnm,onko hän valmis v,758.3203,2238.75
1536236128916,115,1,74,6599,i,qwertyuiopåasdfghjklöäzxcvbnm,onko hän valmis vi,944.2969,1818.75
1536236129284,115,1,74,6967,e,qwertyuiopåasdfghjklöäzxcvbnm,onko hän valmis vie,365.97656,1808.75
1536236129804,115,1,74,7487,l,qwertyuiopåasdfghjklöäzxcvbnm,onko hän valmis viel,1106.3672,2081.25
1536236130171,115,1,74,7854,ä,qwertyuiopåasdfghjklöäzxcvbnm,onko hän valmis vielä,1397.4609,2018.75
1536236137378,115,1,50,0,o,qwertyuiopåasdfghjklöäzxcvbnm,o,1126.4062,1773.75
1536236137684,115,1,50,306,l,qwertyuiopåasdfghjklöäzxcvbnm,ol,1105.3125,2006.875
1536236138233,115,1,50,855,e,qwertyuiopåasdfghjklöäzxcvbnm,ole,370.89844,1800.0
1536236138956,115,1,50,1578,n,qwertyuiopåasdfghjklöäzxcvbnm,olen,994.21875,2263.125
1536236139178,115,1,50,1800, ,qwertyuiopåasdfghjklöäzxcvbnm,olen ,987.1875,2428.75
1536236139719,115,1,50,2341,s,qwertyuiopåasdfghjklöäzxcvbnm,olen s,259.8047,2021.875
1536236140239,115,1,50,2861,o,qwertyuiopåasdfghjklöäzxcvbnm,olen so,1125.3516,1826.875
1536236140535,115,1,50,3157,p,qwertyuiopåasdfghjklöäzxcvbnm,olen sop,1261.4062,1811.875
1536236140795,115,1,50,3417,i,qwertyuiopåasdfghjklöäzxcvbnm,olen sopi,1028.3203,1778.125
1536236149074,115,1,49,0,e,qwertyuiopåasdfghjklöäzxcvbnm,e,362.10938,1783.75
1536236149630,115,1,49,556,n,qwertyuiopåasdfghjklöäzxcvbnm,en,1004.41406,2276.25
1536236150042,115,1,49,968, ,qwertyuiopåasdfghjklöäzxcvbnm,en ,746.0156,2498.75
1536236150554,115,1,49,1480,t,qwertyuiopåasdfghjklöäzxcvbnm,en t,630.0,1771.25
1536236151022,115,1,49,1948,s,qwertyuiopåasdfghjklöäzxcvbnm,en ts,143.78906,2038.125
1536236151342,115,1,49,2268,r,qwertyuiopåasdfghjklöäzxcvbnm,en tsr,512.22656,1860.0
1536236152036,115,1,49,2962,B,qwertyuiopåasdfghjklöäzxcvbnm,en ts,1336.2891,2296.25
1536236152210,115,1,49,3136,B,qwertyuiopåasdfghjklöäzxcvbnm,en t,1300.4297,2243.125
1536236152826,115,1,49,3752,s,qwertyuiopåasdfghjklöäzxcvbnm,en ts,132.89061999999998,2023.75
1536236153311,115,1,49,4237,r,qwertyuiopåasdfghjklöäzxcvbnm,en tsr,464.0625,1821.25
1536236153548,115,1,49,4474,t,qwertyuiopåasdfghjklöäzxcvbnm,en tsrt,606.09375,1771.875
1536236154351,115,1,49,5277,B,qwertyuiopåasdfghjklöäzxcvbnm,en tsr,1344.375,2185.0
1536236154538,115,1,49,5464,B,qwertyuiopåasdfghjklöäzxcvbnm,en ts,1301.4844,2163.75
1536236154810,115,1,49,5736,B,qwertyuiopåasdfghjklöäzxcvbnm,en t,1291.2891,2191.25
1536236155531,115,1,49,6457,a,qwertyuiopåasdfghjklöäzxcvbnm,en ta,103.71094000000001,2005.0
1536236156024,115,1,49,6950,r,qwertyuiopåasdfghjklöäzxcvbnm,en tar,454.92188,1796.875
1536236156686,115,1,49,7612,v,qwertyuiopåasdfghjklöäzxcvbnm,en tarv,757.2656,2248.75
1536236157050,115,1,49,7976,i,qwertyuiopåasdfghjklöäzxcvbnm,en tarvi,985.4297,1803.125
1536236157417,115,1,49,8343,t,qwertyuiopåasdfghjklöäzxcvbnm,en tarvit,561.09375,1816.25
1536236157841,115,1,49,8767,s,qwertyuiopåasdfghjklöäzxcvbnm,en tarvits,260.85938,2016.25
1536236158113,115,1,49,9039,e,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse,390.9375,1801.875
1536236158671,115,1,49,9597, ,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse ,910.1953,2508.75
1536236159643,115,1,49,10569,l,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse l,1071.2109,2015.0
1536236160384,115,1,49,11310,a,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse la,114.96094,1983.75
1536236160889,115,1,49,11815,h,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse lah,746.0156,1985.0
1536236161244,115,1,49,12170,j,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse lahj,876.09375,2026.875
1536236161541,115,1,49,12467,o,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse lahjo,1085.2734,1738.75
1536236161848,115,1,49,12774,j,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse lahjoj,827.22656,2041.25
1536236162394,115,1,49,13320,a,qwertyuiopåasdfghjklöäzxcvbnm,en tarvitse lahjoja,114.96094,2001.875
1536236170090,115,1,62,0,t,qwertyuiopåasdfghjklöäzxcvbnm,t,619.10156,1756.25
1536236170570,115,1,62,480,s,qwertyuiopåasdfghjklöäzxcvbnm,ts,138.86719,1978.75
1536236170913,115,1,62,823,r,qwertyuiopåasdfghjklöäzxcvbnm,tsr,454.92188,1793.125
1536236171469,115,1,62,1379,k,qwertyuiopåasdfghjklöäzxcvbnm,tsrk,1001.25,2020.0
1536236171813,115,1,62,1723,o,qwertyuiopåasdfghjklöäzxcvbnm,tsrko,1120.4297,1798.125
1536236172062,115,1,62,1972,i,qwertyuiopåasdfghjklöäzxcvbnm,tsrkoi,996.3281,1771.875
1536236172429,115,1,62,2339,t,qwertyuiopåasdfghjklöäzxcvbnm,tsrkoit,648.28125,1803.125
1536236172797,115,1,62,2707,i,qwertyuiopåasdfghjklöäzxcvbnm,tsrkoiti,1016.3672,1790.0
1536236173561,115,1,62,3471,B,qwertyuiopåasdfghjklöäzxcvbnm,tsrkoit,1298.3203,2201.25
1536236173748,115,1,62,3658,B,qwertyuiopåasdfghjklöäzxcvbnm,tsrkoi,1372.5,2143.75
1536236173925,115,1,62,3835,B,qwertyuiopåasdfghjklöäzxcvbnm,tsrko,1338.3984,2186.875
1536236174079,115,1,62,3989,B,qwertyuiopåasdfghjklöäzxcvbnm,tsrk,1339.4531,2218.75
1536236174244,115,1,62,4154,B,qwertyuiopåasdfghjklöäzxcvbnm,tsr,1351.4062,2270.0
1536236174422,115,1,62,4332,B,qwertyuiopåasdfghjklöäzxcvbnm,ts,1358.4375,2263.125
1536236175985,115,1,62,5895,a,qwertyuiopåasdfghjklöäzxcvbnm,ta,90.0,2028.125
1536236176458,115,1,62,6368,r,qwertyuiopåasdfghjklöäzxcvbnm,tar,436.9922,1776.25
1536236177490,115,1,62,7400,k,qwertyuiopåasdfghjklöäzxcvbnm,tark,966.09375,2021.25
1536236177771,115,1,62,7681,o,qwertyuiopåasdfghjklöäzxcvbnm,tarko,1094.4141,1836.25
1536236177996,115,1,62,7906,i,qwertyuiopåasdfghjklöäzxcvbnm,tarkoi,991.40625,1761.875
1536236178507,115,1,62,8417,t,qwertyuiopåasdfghjklöäzxcvbnm,tarkoit,603.9844,1791.875
1536236179100,115,1,62,9010,i,qwertyuiopåasdfghjklöäzxcvbnm,tarkoiti,984.375,1766.25
1536236179407,115,1,62,9317,t,qwertyuiopåasdfghjklöäzxcvbnm,tarkoitit,602.9297,1776.25
1536236179866,115,1,62,9776,k,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititk,1008.28125,2038.75
1536236180126,115,1,62,10036,o,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko,1110.2344,1808.75
1536236180757,115,1,62,10667, ,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko ,878.2031,2458.75
1536236181276,115,1,62,11186,y,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko y,771.3281,1820.0
1536236181711,115,1,62,11621,l,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko yl,1159.4531,2011.875
1536236181972,115,1,62,11882,i,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko yli,978.39844,1743.75
1536236182244,115,1,62,12154,o,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko ylio,1109.1797,1771.25
1536236182516,115,1,62,12426,p,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko yliop,1273.3594,1801.875
1536236182789,115,1,62,12699,i,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko yliopi,1023.39844,1823.75
1536236183385,115,1,62,13295,s,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko yliopis,211.99219,1998.125
1536236183847,115,1,62,13757,t,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko yliopist,611.0156,1803.125
1536236184310,115,1,62,14220,o,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko yliopisto,1122.1875,1788.125
1536236184772,115,1,62,14682,a,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko yliopistoa,112.85156,1998.125
1536236191208,115,1,38,0,t,qwertyuiopåasdfghjklöäzxcvbnm,t,602.22656,1788.75
1536236191669,115,1,38,461,i,qwertyuiopåasdfghjklöäzxcvbnm,ti,1032.1875,1781.25
1536236192164,115,1,38,956,e,qwertyuiopåasdfghjklöäzxcvbnm,tie,348.04688,1726.875
1536236192519,115,1,38,1311,d,qwertyuiopåasdfghjklöäzxcvbnm,tied,362.10938,2015.0
1536236193134,115,1,38,1926,ä,qwertyuiopåasdfghjklöäzxcvbnm,tiedä,1385.5078,2053.125
1536236193622,115,1,38,2414,t,qwertyuiopåasdfghjklöäzxcvbnm,tiedät,648.9844,1751.875
1536236194360,115,1,38,3152,k,qwertyuiopåasdfghjklöäzxcvbnm,tiedätk,1045.1953,2021.875
1536236194617,115,1,38,3409,ö,qwertyuiopåasdfghjklöäzxcvbnm,tiedätkö,1277.2266,2006.875
1536236194925,115,1,38,3717, ,qwertyuiopåasdfghjklöäzxcvbnm,tiedätkö ,760.0781,2486.25
1536236195313,115,1,38,4105,t,qwertyuiopåasdfghjklöäzxcvbnm,tiedätkö t,641.9531,1783.125
1536236195807,115,1,38,4599,ä,qwertyuiopåasdfghjklöäzxcvbnm,tiedätkö tä,1367.5781,2028.75
1536236196418,115,1,38,5210,s,qwertyuiopåasdfghjklöäzxcvbnm,tiedätkö täs,260.85938,2023.125
1536236196783,115,1,38,5575,t,qwertyuiopåasdfghjklöäzxcvbnm,tiedätkö täst,609.96094,1743.75
1536236197284,115,1,38,6076,ä,qwertyuiopåasdfghjklöäzxcvbnm,tiedätkö tästä,1369.3359,2016.875
1536236197674,115,1,38,6466, ,qwertyuiopåasdfghjklöäzxcvbnm,tiedätkö tästä ,772.03125,2513.75
