systime,id,block,sentence_n,trialtime,event,layout,message,touchx,touchy
1536056645779,106,1,42,9510,a,qwertyuiopåasdfghjklöäzxcvbnm,mitä eroa,49.921875,1935.0
1536056646256,106,1,42,9987, ,qwertyuiopåasdfghjklöäzxcvbnm,mitä eroa ,892.2656,2420.0
1536056646607,106,1,42,10338,n,qwertyuiopåasdfghjklöäzxcvbnm,mitä eroa n,988.2422,2246.25
1536056647017,106,1,42,10748,ä,qwertyuiopåasdfghjklöäzxcvbnm,mitä eroa nä,1358.4375,2013.75
1536056647340,106,1,42,11071,i,qwertyuiopåasdfghjklöäzxcvbnm,mitä eroa näi,963.28125,1748.125
1536056647706,106,1,42,11437,l,qwertyuiopåasdfghjklöäzxcvbnm,mitä eroa näil,1111.2891,2040.0
1536056647878,106,1,42,11609,l,qwertyuiopåasdfghjklöäzxcvbnm,mitä eroa näill,1142.2266,2041.25
1536056648119,106,1,42,11850,ä,qwertyuiopåasdfghjklöäzxcvbnm,mitä eroa näillä,1339.4531,2003.75
1536056648720,106,1,42,12451, ,qwertyuiopåasdfghjklöäzxcvbnm,mitä eroa näillä ,825.1172,2386.875
1536056649127,106,1,42,12858,o,qwertyuiopåasdfghjklöäzxcvbnm,mitä eroa näillä o,1151.3672,1741.875
1536056649546,106,1,42,13277,n,qwertyuiopåasdfghjklöäzxcvbnm,mitä eroa näillä on,996.3281,2183.125
1536056656684,106,1,43,0,o,qwertyuiopåasdfghjklöäzxcvbnm,o,1094.4141,1801.875
1536056657047,106,1,43,363,l,qwertyuiopåasdfghjklöäzxcvbnm,ol,1129.2188,2026.875
1536056657585,106,1,43,901,e,qwertyuiopåasdfghjklöäzxcvbnm,ole,343.125,1735.0
1536056658298,106,1,43,1614,n,qwertyuiopåasdfghjklöäzxcvbnm,olen,980.15625,2195.0
1536056658512,106,1,43,1828, ,qwertyuiopåasdfghjklöäzxcvbnm,olen ,921.09375,2451.875
1536056658857,106,1,43,2173,l,qwertyuiopåasdfghjklöäzxcvbnm,olen l,1107.4219,2030.0
1536056659086,106,1,43,2402,o,qwertyuiopåasdfghjklöäzxcvbnm,olen lo,1096.1719,1756.25
1536056659350,106,1,43,2666,m,qwertyuiopåasdfghjklöäzxcvbnm,olen lom,1161.2109,2213.125
1536056659842,106,1,43,3158,s,qwertyuiopåasdfghjklöäzxcvbnm,olen loms,144.84375,1965.0
1536056660534,106,1,43,3850,B,qwertyuiopåasdfghjklöäzxcvbnm,olen lom,1375.3125,2271.25
1536056661147,106,1,43,4463,a,qwertyuiopåasdfghjklöäzxcvbnm,olen loma,55.898438,1963.125
1536056661756,106,1,43,5072,l,qwertyuiopåasdfghjklöäzxcvbnm,olen lomal,1131.3281,2046.25
1536056661912,106,1,43,5228,l,qwertyuiopåasdfghjklöäzxcvbnm,olen lomall,1096.1719,1996.875
1536056662480,106,1,43,5796,a,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla,67.85155999999999,1945.0
1536056663047,106,1,43,6363, ,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla ,824.0625,2426.25
1536056663481,106,1,43,6797,h,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla h,731.25,2000.0
1536056663757,106,1,43,7073,e,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla he,331.875,1778.125
1536056664223,106,1,43,7539,i,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla hei,989.2969,1768.75
1536056664630,106,1,43,7946,n,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla hein,979.10156,2221.25
1536056664871,106,1,43,8187,ä,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla heinä,1358.4375,1965.0
1536056665181,106,1,43,8497,k,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla heinäk,976.28906,2040.0
1536056665479,106,1,43,8795,u,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla heinäku,820.1953,1763.75
1536056665651,106,1,43,8967,u,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla heinäkuu,832.14844,1776.875
1536056666131,106,1,43,9447,s,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla heinäkuus,201.79688000000002,2008.125
1536056666279,106,1,43,9595,s,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla heinäkuuss,191.95311999999998,2021.875
1536056666475,106,1,43,9791,a,qwertyuiopåasdfghjklöäzxcvbnm,olen lomalla heinäkuussa,39.726562,2043.75
1536056673763,106,1,64,0,n,qwertyuiopåasdfghjklöäzxcvbnm,n,981.21094,2278.125
1536056674094,106,1,64,331,ä,qwertyuiopåasdfghjklöäzxcvbnm,nä,1395.3516,2045.0
1536056674967,106,1,64,1204,i,qwertyuiopåasdfghjklöäzxcvbnm,näi,978.39844,1728.125
1536056675373,106,1,64,1610,t,qwertyuiopåasdfghjklöäzxcvbnm,näit,607.14844,1771.25
1536056675944,106,1,64,2181,k,qwertyuiopåasdfghjklöäzxcvbnm,näitk,987.1875,2013.125
1536056676197,106,1,64,2434,ö,qwertyuiopåasdfghjklöäzxcvbnm,näitkö,1261.4062,2013.125
1536056676819,106,1,64,3056, ,qwertyuiopåasdfghjklöäzxcvbnm,näitkö ,776.25,2425.0
1536056677198,106,1,64,3435,m,qwertyuiopåasdfghjklöäzxcvbnm,näitkö m,1167.1875,2205.0
1536056677473,106,1,64,3710,i,qwertyuiopåasdfghjklöäzxcvbnm,näitkö mi,969.2578,1780.0
1536056677795,106,1,64,4032,m,qwertyuiopåasdfghjklöäzxcvbnm,näitkö mim,1050.4688,2278.125
1536056678093,106,1,64,4330,u,qwertyuiopåasdfghjklöäzxcvbnm,näitkö mimu,846.21094,1796.875
1536056678345,106,1,64,4582,n,qwertyuiopåasdfghjklöäzxcvbnm,näitkö mimun,1015.3125,2308.75
1536056678907,106,1,64,5144,B,qwertyuiopåasdfghjklöäzxcvbnm,näitkö mimu,1338.3984,2255.0
1536056679067,106,1,64,5304,B,qwertyuiopåasdfghjklöäzxcvbnm,näitkö mim,1287.4219,2253.75
1536056679228,106,1,64,5465,B,qwertyuiopåasdfghjklöäzxcvbnm,näitkö mi,1271.25,2248.75
1536056679809,106,1,64,6046,n,qwertyuiopåasdfghjklöäzxcvbnm,näitkö min,1010.3906,2225.0
1536056680117,106,1,64,6354,u,qwertyuiopåasdfghjklöäzxcvbnm,näitkö minu,874.33594,1765.0
1536056680546,106,1,64,6783,n,qwertyuiopåasdfghjklöäzxcvbnm,näitkö minun,1037.4609,2226.875
1536056680856,106,1,64,7093, ,qwertyuiopåasdfghjklöäzxcvbnm,näitkö minun ,867.3047,2408.75
1536056681406,106,1,64,7643,v,qwertyuiopåasdfghjklöäzxcvbnm,näitkö minun v,750.2344,2238.75
1536056681728,106,1,64,7965,i,qwertyuiopåasdfghjklöäzxcvbnm,näitkö minun vi,1027.2656,1775.0
1536056682324,106,1,64,8561,e,qwertyuiopåasdfghjklöäzxcvbnm,näitkö minun vie,356.83594,1750.0
1536056682610,106,1,64,8847,s,qwertyuiopåasdfghjklöäzxcvbnm,näitkö minun vies,211.99219,2006.25
1536056682944,106,1,64,9181,t,qwertyuiopåasdfghjklöäzxcvbnm,näitkö minun viest,612.0703,1745.0
1536056683351,106,1,64,9588,i,qwertyuiopåasdfghjklöäzxcvbnm,näitkö minun viesti,1009.33594,1725.0
1536056683627,106,1,64,9864,n,qwertyuiopåasdfghjklöäzxcvbnm,näitkö minun viestin,957.3047,2191.875
1536056683845,106,1,64,10082,u,qwertyuiopåasdfghjklöäzxcvbnm,näitkö minun viestinu,897.1875,1701.875
1536056684555,106,1,64,10792,B,qwertyuiopåasdfghjklöäzxcvbnm,näitkö minun viestin,1334.5312,2248.75
1536056684885,106,1,64,11122,i,qwertyuiopåasdfghjklöäzxcvbnm,näitkö minun viestini,1045.1953,1743.125
1536056693063,106,1,15,0,o,qwertyuiopåasdfghjklöäzxcvbnm,o,1108.4766,1796.25
1536056693562,106,1,15,499,t,qwertyuiopåasdfghjklöäzxcvbnm,ot,641.9531,1730.0
1536056693961,106,1,15,898,a,qwertyuiopåasdfghjklöäzxcvbnm,ota,40.78125,1915.0
1536056694500,106,1,15,1437, ,qwertyuiopåasdfghjklöäzxcvbnm,ota ,806.1328,2438.125
1536056694969,106,1,15,1906,m,qwertyuiopåasdfghjklöäzxcvbnm,ota m,1090.1953,2206.25
1536056695350,106,1,15,2287,i,qwertyuiopåasdfghjklöäzxcvbnm,ota mi,990.35156,1806.25
1536056695695,106,1,15,2632,t,qwertyuiopåasdfghjklöäzxcvbnm,ota mit,622.2656,1723.125
1536056696091,106,1,15,3028,ä,qwertyuiopåasdfghjklöäzxcvbnm,ota mitä,1363.3594,2061.875
1536056696631,106,1,15,3568, ,qwertyuiopåasdfghjklöäzxcvbnm,ota mitä ,785.03906,2435.0
1536056696906,106,1,15,3843,v,qwertyuiopåasdfghjklöäzxcvbnm,ota mitä v,695.03906,2258.75
1536056697285,106,1,15,4222,a,qwertyuiopåasdfghjklöäzxcvbnm,ota mitä va,93.86719000000001,1993.75
1536056697856,106,1,15,4793,i,qwertyuiopåasdfghjklöäzxcvbnm,ota mitä vai,990.35156,1830.0
1536056698310,106,1,15,5247,n,qwertyuiopåasdfghjklöäzxcvbnm,ota mitä vain,963.28125,2196.875
1536056698540,106,1,15,5477, ,qwertyuiopåasdfghjklöäzxcvbnm,ota mitä vain ,837.0703,2493.75
1536056698861,106,1,15,5798,v,qwertyuiopåasdfghjklöäzxcvbnm,ota mitä vain v,723.16406,2153.75
1536056699280,106,1,15,6217,o,qwertyuiopåasdfghjklöäzxcvbnm,ota mitä vain vo,1096.1719,1796.875
1536056699498,106,1,15,6435,i,qwertyuiopåasdfghjklöäzxcvbnm,ota mitä vain voi,948.16406,1751.25
1536056699865,106,1,15,6802,t,qwertyuiopåasdfghjklöäzxcvbnm,ota mitä vain voit,602.22656,1753.75
1536056707269,106,1,32,0,v,qwertyuiopåasdfghjklöäzxcvbnm,v,715.0781,2213.125
1536056707673,106,1,32,404,o,qwertyuiopåasdfghjklöäzxcvbnm,vo,1097.2266,1793.125
1536056707903,106,1,32,634,i,qwertyuiopåasdfghjklöäzxcvbnm,voi,962.22656,1761.25
1536056708248,106,1,32,979,t,qwertyuiopåasdfghjklöäzxcvbnm,voit,596.9531,1716.25
1536056708902,106,1,32,1633,k,qwertyuiopåasdfghjklöäzxcvbnm,voitk,1019.1797,1991.875
1536056709128,106,1,32,1859,o,qwertyuiopåasdfghjklöäzxcvbnm,voitko,1141.1719,1666.875
1536056709450,106,1,32,2181, ,qwertyuiopåasdfghjklöäzxcvbnm,voitko ,839.1797,2516.875
1536056710040,106,1,32,2771,a,qwertyuiopåasdfghjklöäzxcvbnm,voitko a,79.80469000000001,1998.75
1536056710490,106,1,32,3221,u,qwertyuiopåasdfghjklöäzxcvbnm,voitko au,876.09375,1798.75
1536056710900,106,1,32,3631,t,qwertyuiopåasdfghjklöäzxcvbnm,voitko aut,615.2344,1738.75
1536056711072,106,1,32,3803,t,qwertyuiopåasdfghjklöäzxcvbnm,voitko autt,599.0625,1763.75
1536056711439,106,1,32,4170,a,qwertyuiopåasdfghjklöäzxcvbnm,voitko autta,79.80469000000001,1948.75
1536056711588,106,1,32,4319,a,qwertyuiopåasdfghjklöäzxcvbnm,voitko auttaa,111.796875,1966.25
1536056711953,106,1,32,4684, ,qwertyuiopåasdfghjklöäzxcvbnm,voitko auttaa ,829.33594,2366.25
1536056712333,106,1,32,5064,m,qwertyuiopåasdfghjklöäzxcvbnm,voitko auttaa m,1143.2812,2203.75
1536056712597,106,1,32,5328,i,qwertyuiopåasdfghjklöäzxcvbnm,voitko auttaa mi,953.08594,1756.875
1536056712849,106,1,32,5580,m,qwertyuiopåasdfghjklöäzxcvbnm,voitko auttaa mim,1067.3438,2306.875
1536056713181,106,1,32,5912,u,qwertyuiopåasdfghjklöäzxcvbnm,voitko auttaa mimu,820.1953,1751.875
1536056713914,106,1,32,6645,B,qwertyuiopåasdfghjklöäzxcvbnm,voitko auttaa mim,1287.4219,2178.75
1536056714081,106,1,32,6812,B,qwertyuiopåasdfghjklöäzxcvbnm,voitko auttaa mi,1272.3047,2126.25
1536056714346,106,1,32,7077,n,qwertyuiopåasdfghjklöäzxcvbnm,voitko auttaa min,1006.1719,2245.0
1536056714740,106,1,32,7471,u,qwertyuiopåasdfghjklöäzxcvbnm,voitko auttaa minu,847.2656,1746.875
1536056715328,106,1,32,8059,a,qwertyuiopåasdfghjklöäzxcvbnm,voitko auttaa minua,126.91406,1976.25
1536056722058,106,1,41,0,o,qwertyuiopåasdfghjklöäzxcvbnm,o,1068.3984,1833.125
1536056722464,106,1,41,406,l,qwertyuiopåasdfghjklöäzxcvbnm,ol,1113.3984,2051.25
1536056723159,106,1,41,1101,e,qwertyuiopåasdfghjklöäzxcvbnm,ole,341.01562,1776.875
1536056723477,106,1,41,1419,t,qwertyuiopåasdfghjklöäzxcvbnm,olet,557.9297,1796.25
1536056724026,106,1,41,1968,k,qwertyuiopåasdfghjklöäzxcvbnm,oletk,981.21094,2026.875
1536056724211,106,1,41,2153,o,qwertyuiopåasdfghjklöäzxcvbnm,oletko,1124.2969,1786.25
1536056724729,106,1,41,2671, ,qwertyuiopåasdfghjklöäzxcvbnm,oletko ,757.2656,2515.0
1536056725231,106,1,41,3173,a,qwertyuiopåasdfghjklöäzxcvbnm,oletko a,95.97655999999999,1980.0
1536056725710,106,1,41,3652,i,qwertyuiopåasdfghjklöäzxcvbnm,oletko ai,1032.1875,1833.125
1536056726139,106,1,41,4081,v,qwertyuiopåasdfghjklöäzxcvbnm,oletko aiv,717.1875,2203.75
1536056726448,106,1,41,4390,a,qwertyuiopåasdfghjklöäzxcvbnm,oletko aiva,64.6875,2000.0
1536056727057,106,1,41,4999,n,qwertyuiopåasdfghjklöäzxcvbnm,oletko aivan,979.10156,2266.875
1536056727284,106,1,41,5226, ,qwertyuiopåasdfghjklöäzxcvbnm,oletko aivan ,895.0781,2470.0
1536056727548,106,1,41,5490,v,qwertyuiopåasdfghjklöäzxcvbnm,oletko aivan v,704.1797,2196.875
1536056727960,106,1,41,5902,a,qwertyuiopåasdfghjklöäzxcvbnm,oletko aivan va,120.9375,1986.875
1536056728282,106,1,41,6224,r,qwertyuiopåasdfghjklöäzxcvbnm,oletko aivan var,523.125,1746.875
1536056728813,106,1,41,6755,m,qwertyuiopåasdfghjklöäzxcvbnm,oletko aivan varm,1091.25,2218.75
1536056729237,106,1,41,7179,a,qwertyuiopåasdfghjklöäzxcvbnm,oletko aivan varma,106.875,1948.125
1536056737368,106,1,24,0,ä,qwertyuiopåasdfghjklöäzxcvbnm,ä,1327.5,1993.125
1536056737524,106,1,24,156,ä,qwertyuiopåasdfghjklöäzxcvbnm,ää,1335.5859,1961.25
1536056737931,106,1,24,563,n,qwertyuiopåasdfghjklöäzxcvbnm,ään,953.08594,2223.75
1536056738582,106,1,24,1214,e,qwertyuiopåasdfghjklöäzxcvbnm,ääne,348.04688,1775.0
1536056738854,106,1,24,1486,s,qwertyuiopåasdfghjklöäzxcvbnm,äänes,180.0,2053.125
1536056739164,106,1,24,1796,t,qwertyuiopåasdfghjklöäzxcvbnm,äänest,609.2578,1775.0
1536056739520,106,1,24,2152,ä,qwertyuiopåasdfghjklöäzxcvbnm,äänestä,1344.375,1958.75
1536056740145,106,1,24,2777,n,qwertyuiopåasdfghjklöäzxcvbnm,äänestän,1016.3672,2248.125
1536056740361,106,1,24,2993, ,qwertyuiopåasdfghjklöäzxcvbnm,äänestän ,839.1797,2526.875
1536056740707,106,1,24,3339,j,qwertyuiopåasdfghjklöäzxcvbnm,äänestän j,831.09375,2040.0
1536056741040,106,1,24,3672,ä,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jä,1344.375,1981.25
1536056741236,106,1,24,3868,l,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jäl,1094.4141,2023.125
1536056741454,106,1,24,4086,k,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälk,970.3125,1993.75
1536056741625,106,1,24,4257,i,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälki,933.39844,1715.0
1536056741975,106,1,24,4607,m,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkim,1121.4844,2268.125
1536056742182,106,1,24,4814,m,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkimm,1084.2188,2235.0
1536056742365,106,1,24,4997,ö,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkimmö,1291.2891,2063.75
1536056743010,106,1,24,5642,B,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkimm,1342.2656,2226.25
1536056743236,106,1,24,5868,ä,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkimmä,1358.4375,1996.25
1536056743604,106,1,24,6236,i,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkimmäi,1000.1953,1738.75
1536056744058,106,1,24,6690,s,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkimmäis,209.88281,1990.0
1536056744402,106,1,24,7034,y,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkimmäisy,691.1719,1768.75
1536056744980,106,1,24,7612,ä,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkimmäisyä,1342.2656,2001.25
1536056745679,106,1,24,8311,B,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkimmäisy,1322.5781,2263.75
1536056745792,106,1,24,8424,B,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkimmäis,1326.4453,2233.125
1536056746282,106,1,24,8914,t,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkimmäist,580.0781,1738.125
1536056746659,106,1,24,9291,ä,qwertyuiopåasdfghjklöäzxcvbnm,äänestän jälkimmäistä,1387.6172,1941.25
1536056754474,106,1,25,0,h,qwertyuiopåasdfghjklöäzxcvbnm,h,754.10156,1978.125
1536056754859,106,1,25,385,a,qwertyuiopåasdfghjklöäzxcvbnm,ha,60.820312,2023.75
1536056755448,106,1,25,974,l,qwertyuiopåasdfghjklöäzxcvbnm,hal,1153.4766,2031.875
1536056755813,106,1,25,1339,u,qwertyuiopåasdfghjklöäzxcvbnm,halu,843.0469,1738.75
1536056756327,106,1,25,1853,s,qwertyuiopåasdfghjklöäzxcvbnm,halus,219.02344,1991.25
1536056756855,106,1,25,2381,i,qwertyuiopåasdfghjklöäzxcvbnm,halusi,944.2969,1765.0
1536056757177,106,1,25,2703,n,qwertyuiopåasdfghjklöäzxcvbnm,halusin,997.3828,2280.0
1536056757430,106,1,25,2956, ,qwertyuiopåasdfghjklöäzxcvbnm,halusin ,835.3125,2438.125
1536056757728,106,1,25,3254,v,qwertyuiopåasdfghjklöäzxcvbnm,halusin v,767.1094,2218.125
1536056758167,106,1,25,3693,a,qwertyuiopåasdfghjklöäzxcvbnm,halusin va,91.75780999999999,1985.0
1536056758766,106,1,25,4292,i,qwertyuiopåasdfghjklöäzxcvbnm,halusin vai,995.27344,1778.125
1536056759064,106,1,25,4590,n,qwertyuiopåasdfghjklöäzxcvbnm,halusin vain,991.40625,2231.875
1536056759317,106,1,25,4843, ,qwertyuiopåasdfghjklöäzxcvbnm,halusin vain ,883.125,2428.125
1536056759706,106,1,25,5232,t,qwertyuiopåasdfghjklöäzxcvbnm,halusin vain t,590.97656,1770.0
1536056760084,106,1,25,5610,a,qwertyuiopåasdfghjklöäzxcvbnm,halusin vain ta,87.890625,1975.0
1536056760441,106,1,25,5967,r,qwertyuiopåasdfghjklöäzxcvbnm,halusin vain tar,504.14062,1776.875
1536056761075,106,1,25,6601,k,qwertyuiopåasdfghjklöäzxcvbnm,halusin vain tark,985.4297,2011.875
1536056761257,106,1,25,6783,i,qwertyuiopåasdfghjklöäzxcvbnm,halusin vain tarki,973.125,1776.25
1536056761717,106,1,25,7243,s,qwertyuiopåasdfghjklöäzxcvbnm,halusin vain tarkis,233.08594,1965.0
1536056762051,106,1,25,7577,t,qwertyuiopåasdfghjklöäzxcvbnm,halusin vain tarkist,651.09375,1806.875
1536056762501,106,1,25,8027,a,qwertyuiopåasdfghjklöäzxcvbnm,halusin vain tarkista,130.78125,2006.25
1536056762651,106,1,25,8177,s,qwertyuiopåasdfghjklöäzxcvbnm,halusin vain tarkistas,149.0625,1971.25
1536056763360,106,1,25,8886,B,qwertyuiopåasdfghjklöäzxcvbnm,halusin vain tarkista,1336.2891,2196.875
1536056763834,106,1,25,9360,a,qwertyuiopåasdfghjklöäzxcvbnm,halusin vain tarkistaa,72.77344000000001,2011.25
1536056771313,106,1,37,0,o,qwertyuiopåasdfghjklöäzxcvbnm,o,1130.2734,1771.25
1536056771550,106,1,37,237,l,qwertyuiopåasdfghjklöäzxcvbnm,ol,1114.4531,2008.75
1536056771998,106,1,37,685,e,qwertyuiopåasdfghjklöäzxcvbnm,ole,332.9297,1721.25
1536056772743,106,1,37,1430,n,qwertyuiopåasdfghjklöäzxcvbnm,olen,989.2969,2238.75
1536056772946,106,1,37,1633, ,qwertyuiopåasdfghjklöäzxcvbnm,olen ,840.2344,2448.75
1536056773302,106,1,37,1989,t,qwertyuiopåasdfghjklöäzxcvbnm,olen t,596.9531,1786.25
1536056773680,106,1,37,2367,u,qwertyuiopåasdfghjklöäzxcvbnm,olen tu,823.3594,1771.875
1536056774060,106,1,37,2747,l,qwertyuiopåasdfghjklöäzxcvbnm,olen tul,1149.2578,1990.0
1536056774278,106,1,37,2965,o,qwertyuiopåasdfghjklöäzxcvbnm,olen tulo,1077.1875,1743.125
1536056774782,106,1,37,3469,s,qwertyuiopåasdfghjklöäzxcvbnm,olen tulos,259.10156,1963.125
1536056774977,106,1,37,3664,s,qwertyuiopåasdfghjklöäzxcvbnm,olen tuloss,169.80469,1996.875
1536056775160,106,1,37,3847,a,qwertyuiopåasdfghjklöäzxcvbnm,olen tulossa,49.921875,2056.25
1536056775574,106,1,37,4261, ,qwertyuiopåasdfghjklöäzxcvbnm,olen tulossa ,779.0625,2466.875
1536056775994,106,1,37,4681,s,qwertyuiopåasdfghjklöäzxcvbnm,olen tulossa s,219.02344,1960.0
1536056776593,106,1,37,5280,i,qwertyuiopåasdfghjklöäzxcvbnm,olen tulossa si,1014.2578,1786.25
1536056777103,106,1,37,5790,n,qwertyuiopåasdfghjklöäzxcvbnm,olen tulossa sin,988.2422,2260.0
1536056777264,106,1,37,5951,n,qwertyuiopåasdfghjklöäzxcvbnm,olen tulossa sinn,990.35156,2226.875
1536056777653,106,1,37,6340,e,qwertyuiopåasdfghjklöäzxcvbnm,olen tulossa sinne,307.96875,1783.75
1536056785091,106,1,62,0,t,qwertyuiopåasdfghjklöäzxcvbnm,t,614.1797,1810.0
1536056785444,106,1,62,353,a,qwertyuiopåasdfghjklöäzxcvbnm,ta,64.6875,1961.25
1536056785843,106,1,62,752,r,qwertyuiopåasdfghjklöäzxcvbnm,tar,472.14844000000005,1731.25
1536056786518,106,1,62,1427,k,qwertyuiopåasdfghjklöäzxcvbnm,tark,978.39844,1993.125
1536056786767,106,1,62,1676,o,qwertyuiopåasdfghjklöäzxcvbnm,tarko,1088.4375,1801.875
1536056786962,106,1,62,1871,i,qwertyuiopåasdfghjklöäzxcvbnm,tarkoi,977.34375,1748.75
1536056787372,106,1,62,2281,t,qwertyuiopåasdfghjklöäzxcvbnm,tarkoit,596.25,1705.0
1536056787769,106,1,62,2678,i,qwertyuiopåasdfghjklöäzxcvbnm,tarkoiti,1031.1328,1751.875
1536056788160,106,1,62,3069,t,qwertyuiopåasdfghjklöäzxcvbnm,tarkoitit,641.9531,1738.125
1536056788830,106,1,62,3739,k,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititk,982.2656,2008.75
1536056789010,106,1,62,3919,o,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko,1057.1484,1763.75
1536056789332,106,1,62,4241, ,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko ,774.1406,2440.0
1536056790058,106,1,62,4967,y,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko y,724.21875,1780.0
1536056790561,106,1,62,5470,l,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko yl,1163.3203,1991.875
1536056790779,106,1,62,5688,i,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko yli,973.125,1781.25
1536056791043,106,1,62,5952,o,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko ylio,1113.3984,1796.875
1536056791250,106,1,62,6159,p,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko yliop,1256.4844,1756.25
1536056791583,106,1,62,6492,i,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko yliopi,1010.3906,1761.875
1536056792033,106,1,62,6942,d,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko yliopid,279.84375,1983.75
1536056792505,106,1,62,7414,t,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko yliopidt,569.1797,1756.25
1536056792963,106,1,62,7872,p,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko yliopidtp,1188.2812,1766.25
1536056793442,106,1,62,8351,a,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko yliopidtpa,98.78905999999999,1988.125
1536056794280,106,1,62,9189,B,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko yliopidtp,1310.2734,2216.25
1536056794473,106,1,62,9382,B,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko yliopidt,1287.4219,2196.875
1536056794622,106,1,62,9531,B,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko yliopid,1290.2344,2181.875
1536056794794,106,1,62,9703,B,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko yliopi,1276.5234,2206.875
1536056795583,106,1,62,10492,d,qwertyuiopåasdfghjklöäzxcvbnm,tarkoititko yliopid,287.9297,1956.875
